Time,Channel A,Channel B
(ms),(V),(V)

-1.00012934,2.24845100,1.22196100
-1.00002934,2.25104500,1.22592900
-0.99992934,2.25272400,1.23050600
-0.99982934,2.25608100,1.23401600
-0.99972934,2.25821700,1.23752600
-0.99962934,2.26020100,1.24164600
-0.99952934,2.26325300,1.24530800
-0.99942934,2.26584700,1.24942800
-0.99932934,2.26783000,1.25232700
-0.99922934,2.27011900,1.25690500
-0.99912934,2.27286600,1.25995700
-0.99902934,2.27530700,1.26438200
-0.99892934,2.27729100,1.26712800
-0.99882934,2.28019000,1.27201200
-0.99872934,2.28263200,1.27567400
-0.99862934,2.28644700,1.27857300
-0.99852934,2.28751500,1.28284500
-0.99842934,2.28995600,1.28528700
-0.99832934,2.29133000,1.29017000
-0.99822934,2.29392400,1.29337400
-0.99812934,2.29682300,1.29780000
-0.99802934,2.29926400,1.30130900
-0.99792934,2.30216400,1.30497100
-0.99782934,2.30430000,1.30726000
-0.99772934,2.30552100,1.31260100
-0.99762934,2.30811500,1.31611100
-0.99752934,2.30994600,1.31946800
-0.99742934,2.31269300,1.32267200
-0.99732934,2.31543900,1.32755500
-0.99722934,2.31711800,1.33045400
-0.99712934,2.31986500,1.33442200
-0.99702934,2.32200100,1.33747400
-0.99692934,2.32367900,1.33991500
-0.99682934,2.32535800,1.34464600
-0.99672934,2.32749400,1.34739200
-0.99662934,2.32963000,1.35197000
-0.99652934,2.33237700,1.35517400
-0.99642934,2.33451300,1.35914200
-0.99632934,2.33573400,1.36173600
-0.99622934,2.33863300,1.36524500
-0.99612934,2.34061700,1.36829700
-0.99602934,2.34275300,1.37165400
-0.99592934,2.34534700,1.37516400
-0.99582934,2.34611000,1.37867400
-0.99572934,2.34748400,1.38294600
-0.99562934,2.35023000,1.38584600
-0.99552934,2.35297700,1.39057600
-0.99542934,2.35511300,1.39332300
-0.99532934,2.35679200,1.39698500
-0.99522934,2.35847000,1.39957900
-0.99512934,2.36030100,1.40324100
-0.99502934,2.36243800,1.40720800
-0.99492934,2.36381100,1.41056500
-0.99482934,2.36610000,1.41361700
-0.99472934,2.36808400,1.41773700
-0.99462934,2.36991500,1.42094200
-0.99452934,2.37205100,1.42338300
-0.99442934,2.37403500,1.42689300
-0.99432934,2.37540800,1.43116500
-0.99422934,2.37723900,1.43376000
-0.99412934,2.37922300,1.43681100
-0.99402934,2.38029100,1.44032100
-0.99392934,2.38349600,1.44383100
-0.99382934,2.38502100,1.44688200
-0.99372934,2.38593700,1.45054500
-0.99362934,2.38761600,1.45436000
-0.99352934,2.38944700,1.45725900
-0.99342934,2.39066700,1.46031100
-0.99332934,2.39295600,1.46336300
-0.99322934,2.39433000,1.46763500
-0.99312934,2.39570300,1.46992400
-0.99302934,2.39692400,1.47343400
-0.99292934,2.39875500,1.47633300
-0.99282934,2.40073800,1.48091100
-0.99272934,2.40241700,1.48396300
-0.99262934,2.40272200,1.48625100
-0.99252934,2.40531600,1.49021900
-0.99242934,2.40623200,1.49281300
-0.99232934,2.40806300,1.49540700
-0.99222934,2.40943600,1.49876400
-0.99212934,2.41050500,1.50196800
-0.99202934,2.41203000,1.50486800
-0.99192934,2.41401400,1.50822500
-0.99182934,2.41569300,1.51127700
-0.99172934,2.41782900,1.51554900
-0.99162934,2.41798100,1.51768600
-0.99152934,2.41950800,1.52043200
-0.99142934,2.42194900,1.52378900
-0.99132934,2.42225400,1.52714600
-0.99122934,2.42439000,1.52882500
-0.99112934,2.42606900,1.53294500
-0.99102934,2.42652700,1.53523400
-0.99092934,2.42851000,1.53859100
-0.99082934,2.43018900,1.54255800
-0.99072934,2.43003600,1.54469400
-0.99062934,2.43217300,1.54942500
-0.99052934,2.43278300,1.55049300
-0.99042934,2.43400400,1.55446000
-0.99032934,2.43598700,1.55690200
-0.99022934,2.43690300,1.56025900
-0.99012934,2.43888700,1.56300500
-0.99002934,2.43903900,1.56529400
-0.98992934,2.44041300,1.56895700
-0.98982934,2.44041300,1.57124500
-0.98972934,2.44254900,1.57506000
-0.98962934,2.44422700,1.57811200
-0.98952934,2.44407500,1.58146900
-0.98942935,2.44590600,1.58299500
-0.98932935,2.44682100,1.58711500
-0.98922935,2.44834700,1.58879400
-0.98912935,2.44926300,1.59260800
-0.98902935,2.44987300,1.59428700
-0.98892935,2.45063600,1.59871200
-0.98882935,2.45201000,1.60130600
-0.98872935,2.45262000,1.60267900
-0.98862935,2.45399300,1.60603700
-0.98852935,2.45506100,1.60939400
-0.98842935,2.45597700,1.61259800
-0.98832935,2.45765600,1.61442900
-0.98822935,2.45826600,1.61732800
