Time,Channel A,Channel B
(ms),(V),(V)

-1.00012114,1.19541000,1.04037600
-1.00002114,1.19968300,1.04129200
-0.99992114,1.20395500,1.04098600
-0.99982114,1.20883800,1.04129200
-0.99972114,1.21204300,1.04052900
-0.99962114,1.21692600,1.04052900
-0.99952114,1.21936700,1.04052900
-0.99942114,1.22394500,1.04098600
-0.99932114,1.22791200,1.04144400
-0.99922114,1.23264300,1.04037600
-0.99912114,1.23600000,1.04098600
-0.99902114,1.23981400,1.03991800
-0.99892114,1.24515500,1.04037600
-0.99882114,1.24820700,1.04022300
-0.99872114,1.25309000,1.04022300
-0.99862114,1.25721000,1.04037600
-0.99852114,1.26026200,1.04037600
-0.99842114,1.26392400,1.04083400
-0.99832114,1.26865400,1.03976600
-0.99822114,1.27216400,1.03915500
-0.99812114,1.27704700,1.04022300
-0.99802114,1.28025200,1.03991800
-0.99792114,1.28360900,1.03976600
-0.99782114,1.28772900,1.03900300
-0.99772114,1.29245900,1.03900300
-0.99762114,1.29612100,1.03991800
-0.99752114,1.30069900,1.03885000
-0.99742114,1.30375100,1.03869700
-0.99732114,1.30741300,1.03824000
-0.99722114,1.31153300,1.03824000
-0.99712114,1.31626300,1.03976600
-0.99702114,1.31946800,1.03885000
-0.99692114,1.32404600,1.03885000
-0.99682114,1.32831800,1.03808700
-0.99672114,1.33076000,1.03854500
-0.99662114,1.33640600,1.03762900
-0.99652114,1.33976300,1.03778200
-0.99642114,1.34250900,1.03793500
-0.99632114,1.34800300,1.03671400
-0.99622114,1.35151200,1.03747700
-0.99612114,1.35624300,1.03854500
-0.99602114,1.35914200,1.03778200
-0.99592114,1.36402500,1.03686600
-0.99582114,1.36707700,1.03671400
-0.99572114,1.37241700,1.03640900
-0.99562114,1.37501100,1.03656100
-0.99552115,1.37913100,1.03625600
-0.99542115,1.38401400,1.03640900
-0.99532115,1.38691400,1.03640900
-0.99522115,1.39133900,1.03640900
-0.99512115,1.39500100,1.03610300
-0.99502115,1.39866300,1.03503500
-0.99492115,1.40263100,1.03549300
-0.99482115,1.40598800,1.03579800
-0.99472115,1.40934500,1.03534000
-0.99462115,1.41361700,1.03488300
-0.99452115,1.41819500,1.03427200
-0.99442115,1.42201000,1.03427200
-0.99432115,1.42506200,1.03427200
-0.99422115,1.42887700,1.03442500
-0.99412115,1.43208100,1.03335700
-0.99402115,1.43665900,1.03381500
-0.99392115,1.43986300,1.03259400
-0.99382115,1.44459400,1.03320400
-0.99372115,1.44749300,1.03320400
-0.99362115,1.45161300,1.03213600
-0.99352115,1.45558000,1.03259400
-0.99342115,1.45985300,1.03289900
-0.99332115,1.46321000,1.03076300
-0.99322115,1.46733000,1.03213600
-0.99312115,1.47099200,1.03106800
-0.99302115,1.47434900,1.03152600
-0.99292115,1.47816400,1.03152600
-0.99282115,1.48213100,1.03137300
-0.99272115,1.48594600,1.03030500
-0.99262115,1.48915100,1.03137300
-0.99252115,1.49205000,1.03061000
-0.99242115,1.49632300,1.03045700
-0.99232115,1.50044300,1.02954200
-0.99222115,1.50395200,1.02938900
-0.99212115,1.50837700,1.02908400
-0.99202115,1.51142900,1.02923700
-0.99192115,1.51493900,1.02893100
-0.99182115,1.51860100,1.02862600
-0.99172115,1.52226300,1.02832100
-0.99162115,1.52562000,1.02664300
-0.99152115,1.52943500,1.02679500
-0.99142115,1.53355500,1.02694800
-0.99132115,1.53584400,1.02633800
-0.99122115,1.54087900,1.02618500
-0.99112115,1.54423700,1.02542200
-0.99102115,1.54805100,1.02572700
-0.99092115,1.55217100,1.02450600
-0.99082115,1.55583400,1.02465900
-0.99072115,1.55812300,1.02374300
-0.99062115,1.56270000,1.02465900
-0.99052115,1.56651500,1.02328600
-0.99042115,1.57048200,1.02450600
-0.99032115,1.57384000,1.02252300
-0.99022115,1.57643400,1.02343800
-0.99012115,1.58085900,1.02298000
-0.99002115,1.58330000,1.02130200
-0.98992115,1.58726800,1.02176000
-0.98982115,1.59154000,1.02130200
-0.98972115,1.59444000,1.02084400
-0.98962115,1.59901700,1.02084400
-0.98952115,1.60237400,1.02038600
-0.98942115,1.60451100,1.01977600
-0.98932115,1.60954600,1.01840300
-0.98922115,1.61198800,1.01825000
-0.98912115,1.61610800,1.01855500
-0.98902115,1.61885400,1.01779200
-0.98892115,1.62221100,1.01764000
-0.98882115,1.62617900,1.01779200
-0.98872115,1.63121400,1.01718200
-0.98862115,1.63411400,1.01657200
-0.98852115,1.63686000,1.01550300
-0.98842115,1.63991200,1.01580900
-0.98832115,1.64433700,1.01519800
-0.98822115,1.64693100,1.01504600
