Time,Channel A,Channel B
(ms),(V),(V)

-0.16019233,2.46742200,0.01678518
-0.16009233,2.46803200,0.01770074
-0.15999233,2.46742200,0.02014222
-0.15989233,2.46711600,0.02044740
-0.15979233,2.46955800,0.02227851
-0.15969233,2.46833700,0.02319407
-0.15959233,2.46894700,0.02441481
-0.15949233,2.46803200,0.02685629
-0.15939233,2.46742200,0.02685629
-0.15929233,2.46833700,0.02746666
-0.15919233,2.46955800,0.02990814
-0.15909233,2.46894700,0.03143407
-0.15899233,2.47047300,0.03326517
-0.15889233,2.46803200,0.03479110
-0.15879233,2.46833700,0.03448591
-0.15869233,2.46772700,0.03540147
-0.15859233,2.46833700,0.03906369
-0.15849233,2.46803200,0.03936888
-0.15839233,2.46833700,0.03967406
-0.15829233,2.46803200,0.04089480
-0.15819233,2.46803200,0.04211554
-0.15809233,2.46833700,0.04425184
-0.15799233,2.46864200,0.04516739
-0.15789233,2.46864200,0.04669332
-0.15779233,2.46955800,0.04760887
-0.15769233,2.47077800,0.04913480
-0.15759233,2.46864200,0.05218665
-0.15749233,2.47016800,0.05218665
-0.15739233,2.46894700,0.05432295
-0.15729233,2.47016800,0.05615406
-0.15719233,2.47047300,0.05584887
-0.15709233,2.47077800,0.05951110
-0.15699233,2.47016800,0.05859554
-0.15689233,2.47108400,0.06012146
-0.15679233,2.47138900,0.06073184
-0.15669233,2.47016800,0.06225776
-0.15659233,2.47047300,0.06378368
-0.15649233,2.46986300,0.06500442
-0.15639233,2.47016800,0.06683554
-0.15629233,2.47016800,0.06683554
-0.15619233,2.47199900,0.06866664
-0.15609233,2.47016800,0.07019258
-0.15599233,2.47108400,0.07141331
-0.15589233,2.46986300,0.07171850
-0.15579233,2.47077800,0.07446516
-0.15569233,2.47261000,0.07507554
-0.15559233,2.47322000,0.07690664
-0.15549233,2.47138900,0.07782220
-0.15539233,2.47108400,0.07812738
-0.15529233,2.47108400,0.08026368
-0.15519233,2.47077800,0.08117923
-0.15509233,2.47230400,0.08301035
-0.15499233,2.47047300,0.08514664
-0.15489233,2.47261000,0.08667257
-0.15479233,2.47077800,0.08789331
-0.15469233,2.47199900,0.08911405
-0.15459233,2.47199900,0.09063997
-0.15449233,2.47077800,0.09033479
-0.15439233,2.47322000,0.09491257
-0.15429233,2.47138900,0.09369183
-0.15419233,2.47108400,0.09460738
-0.15409233,2.47199900,0.09674367
-0.15399233,2.47261000,0.09674367
-0.15389233,2.47108400,0.09918515
-0.15379233,2.47138900,0.09979553
-0.15369233,2.47199900,0.10071110
-0.15359233,2.47230400,0.10254220
-0.15349233,2.47138900,0.10498370
-0.15339233,2.47261000,0.10681480
-0.15329233,2.47261000,0.10681480
-0.15319233,2.47199900,0.10803550
-0.15309233,2.47474600,0.10925630
-0.15299233,2.47199900,0.11108740
-0.15289233,2.47535600,0.11169770
-0.15279233,2.47291500,0.11383400
-0.15269233,2.47505100,0.11261330
-0.15259233,2.47322000,0.11566520
-0.15249233,2.47291500,0.11688590
-0.15239233,2.47383000,0.11688590
-0.15229233,2.47444100,0.11749630
-0.15219233,2.47261000,0.11841180
-0.15209233,2.47444100,0.12176890
-0.15199233,2.47444100,0.12421030
-0.15189233,2.47230400,0.12421030
-0.15179233,2.47322000,0.12512590
-0.15169233,2.47505100,0.12634660
-0.15159233,2.47444100,0.12604140
-0.15149233,2.47444100,0.12543110
-0.15139233,2.47444100,0.12848290
-0.15129233,2.47352500,0.13061920
-0.15119233,2.47444100,0.13275550
-0.15109233,2.47627200,0.13458660
-0.15099233,2.47474600,0.13397630
-0.15089233,2.47383000,0.13397630
-0.15079233,2.47383000,0.13702810
-0.15069233,2.47505100,0.13794370
-0.15059233,2.47505100,0.13794370
-0.15049233,2.47535600,0.14008000
-0.15039233,2.47383000,0.14160590
-0.15029233,2.47627200,0.14282660
-0.15019233,2.47474600,0.14435260
-0.15009233,2.47627200,0.14648880
-0.14999233,2.47535600,0.14648880
-0.14989233,2.47566200,0.14709920
-0.14979233,2.47444100,0.14923550
-0.14969233,2.47596700,0.15137180
-0.14959233,2.47474600,0.15137180
-0.14949233,2.47596700,0.15228740
-0.14939233,2.47688200,0.15289770
-0.14929233,2.47718700,0.15472880
-0.14919233,2.47444100,0.15656000
-0.14909233,2.47474600,0.15747550
-0.14899233,2.47596700,0.15869620
-0.14889233,2.47474600,0.16113770
-0.14879233,2.47596700,0.16113770
-0.14869233,2.47535600,0.16083250
-0.14859233,2.47627200,0.16418960
-0.14849233,2.47505100,0.16418960
-0.14839233,2.47352500,0.16571550
-0.14829233,2.47718700,0.16510510
