Time,Channel A,Channel B
(us),(V),(mV)

-480.13700871,0.23697620,-279.90050000
-480.03700871,0.23194070,-280.02260000
-479.93700872,0.22797330,-280.08360000
-479.83700873,0.22309030,-280.46510000
-479.73700873,0.21805480,-280.64820000
-479.63700874,0.21347700,-280.83130000
-479.53700874,0.20828880,-280.84660000
-479.43700875,0.20233770,-281.09070000
-479.33700876,0.19913330,-281.21280000
-479.23700876,0.19425030,-281.41120000
-479.13700877,0.18982510,-281.62480000
-479.03700877,0.18524730,-281.67060000
-478.93700878,0.18112740,-281.79270000
-478.83700879,0.17517620,-282.18940000
-478.73700879,0.16998810,-282.31150000
-478.63700880,0.16632590,-282.41830000
-478.53700880,0.16129030,-282.58610000
-478.43700881,0.15625480,-282.81500000
-478.33700881,0.15228740,-282.93710000
-478.23700882,0.14770960,-283.16600000
-478.13700883,0.14206370,-283.44060000
-478.03700883,0.13763850,-283.51690000
-477.93700884,0.13367110,-283.54750000
-477.83700884,0.12772000,-283.63900000
-477.73700885,0.12360000,-283.74580000
-477.63700886,0.11917480,-284.11210000
-477.53700886,0.11413920,-284.11210000
-477.43700887,0.10849330,-284.27990000
-477.33700887,0.10483110,-284.34090000
-477.23700888,0.09964293,-284.81400000
-477.13700889,0.09460738,-284.92080000
-477.03700889,0.09033479,-285.05810000
-476.93700890,0.08499405,-284.90550000
-476.83700890,0.08117923,-284.96660000
-476.73700891,0.07599109,-285.45490000
-476.63700892,0.07080294,-285.60750000
-476.53700892,0.06546220,-285.60750000
-476.43700893,0.06195258,-285.66850000
-476.33700893,0.05569628,-285.56170000
-476.23700894,0.05233924,-286.08050000
-476.13700895,0.04837184,-286.32460000
-476.03700895,0.04226813,-286.43150000
-475.93700896,0.03769036,-286.46200000
-475.83700896,0.03250221,-286.64510000
-475.73700897,0.02883999,-286.70610000
-475.63700898,0.02288888,-286.98080000
-475.53700898,0.01785333,-287.19440000
-475.43700899,0.01449629,-286.90450000
-475.33700899,0.00885037,-287.25550000
-475.23700900,0.00412000,-287.33180000
-475.13700900,-0.00030519,-287.46910000
-475.03700901,-0.00442518,-287.53010000
-474.93700902,-0.01068148,-287.88110000
-474.83700902,-0.01388592,-287.77430000
-474.73700903,-0.01907407,-287.94210000
-474.63700903,-0.02380444,-288.09470000
-474.53700904,-0.02914518,-288.15580000
-474.43700905,-0.03265481,-288.39990000
-474.33700905,-0.03845332,-288.41520000
-474.23700906,-0.04394665,-288.64400000
-474.13700906,-0.04821924,-288.73560000
-474.03700907,-0.05279702,-288.62880000
-473.93700908,-0.05691702,-288.72030000
-473.83700908,-0.06103702,-289.17810000
-473.73700909,-0.06729332,-288.97970000
-473.63700909,-0.07156590,-289.45280000
-473.53700910,-0.07538072,-289.30020000
-473.43700911,-0.08026368,-289.16280000
-473.33700911,-0.08590961,-289.63590000
-473.23700912,-0.09033479,-289.78850000
-473.13700912,-0.09521775,-289.68170000
-473.03700913,-0.10055850,-289.77320000
-472.93700914,-0.10498370,-289.71220000
