Time,Channel A,Channel B
(ms),(V),(V)

-490.19679427,-1.50792000,-0.39674060
-490.18655427,-1.42857100,-0.23804440
-490.17631427,-1.26957000,-0.15869620
-490.16607427,-1.19022200,-0.07934812
-490.15583427,-1.11087400,0.00000000
-490.14559427,-1.03152600,0.07934812
-490.13535427,-0.87282940,0.23804440
-490.12511427,-0.79348120,0.31739250
-490.11487427,-0.63478500,0.39674060
-490.10463427,-0.55543680,0.47608880
-490.09439427,-0.47608880,0.63478500
-490.08415427,-0.31739250,0.71413310
-490.07391427,-0.23804440,0.79348120
-490.06367427,-0.07934812,0.87282940
-490.05343427,0.00000000,1.03152600
-490.04319427,0.07934812,1.03152600
-490.03295427,0.23804440,1.11087400
-490.02271427,0.31739250,1.26957000
-490.01247427,0.47608880,1.34891800
-490.00223427,0.55543680,1.42857100
-489.99199427,0.63478500,1.50792000
-489.98175427,0.79348120,1.50792000
-489.97151427,0.87282940,1.58726800
-489.96127427,0.95217750,1.66661600
-489.95103427,1.11087400,1.74596400
-489.94079427,1.19022200,1.82531200
-489.93055427,1.26957000,1.82531200
-489.92031427,1.34891800,1.90466000
-489.91007427,1.42857100,1.98400800
-489.89983427,1.50792000,1.98400800
-489.88959427,1.58726800,1.98400800
-489.87935427,1.74596400,2.06335600
-489.86911427,1.74596400,2.06335600
-489.85887427,1.82531200,2.06335600
-489.84863427,1.90466000,2.14270400
-489.83839427,1.98400800,2.14270400
-489.82815427,2.06335600,2.14270400
-489.81791427,2.14270400,2.14270400
-489.80767427,2.14270400,2.14270400
-489.79743427,2.22205300,2.14270400
-489.78719427,2.22205300,2.14270400
-489.77695427,2.30140100,2.14270400
-489.76671427,2.30140100,2.14270400
-489.75647427,2.38074900,2.06335600
-489.74623427,2.38074900,2.06335600
-489.73599427,2.38074900,2.06335600
-489.72575427,2.38074900,1.98400800
-489.71551427,2.38074900,1.98400800
-489.70527427,2.38074900,1.90466000
-489.69503427,2.38074900,1.90466000
-489.68479427,2.38074900,1.82531200
-489.67455427,2.38074900,1.74596400
-489.66431427,2.38074900,1.74596400
-489.65407427,2.30140100,1.66661600
-489.64383427,2.30140100,1.58726800
-489.63359427,2.30140100,1.50792000
-489.62335427,2.22205300,1.42857100
-489.61311428,2.22205300,1.34891800
-489.60287428,2.14270400,1.26957000
-489.59263428,2.14270400,1.19022200
-489.58239428,2.06335600,1.11087400
-489.57215428,1.98400800,1.03152600
-489.56191428,1.90466000,0.95217750
-489.55167428,1.82531200,0.87282940
-489.54143428,1.74596400,0.79348120
-489.53119428,1.74596400,0.63478500
-489.52095428,1.66661600,0.63478500
-489.51071428,1.50792000,0.47608880
-489.50047428,1.50792000,0.39674060
-489.49023428,1.34891800,0.23804440
-489.47999428,1.26957000,0.15869620
-489.46975428,1.19022200,0.07934812
-489.45951428,1.11087400,0.00000000
-489.44927428,0.95217750,-0.15869620
-489.43903428,0.87282940,-0.15869620
-489.42879428,0.79348120,-0.31739250
-489.41855428,0.63478500,-0.39674060
-489.40831428,0.55543680,-0.47608880
-489.39807428,0.47608880,-0.63478500
-489.38783428,0.31739250,-0.71413310
-489.37759428,0.23804440,-0.79348120
-489.36735428,0.07934812,-0.87282940
-489.35711428,0.00000000,-0.95217750
-489.34687428,-0.07934812,-1.11087400
-489.33663428,-0.23804440,-1.19022200
-489.32639428,-0.31739250,-1.26957000
-489.31615428,-0.47608880,-1.34891800
-489.30591428,-0.55543680,-1.42857100
-489.29567428,-0.63478500,-1.50792000
-489.28543428,-0.79348120,-1.58726800
-489.27519428,-0.87282940,-1.66661600
-489.26495428,-0.95217750,-1.74596400
-489.25471428,-1.11087400,-1.82531200
-489.24447428,-1.19022200,-1.82531200
-489.23423428,-1.26957000,-1.90466000
-489.22399428,-1.42857100,-1.98400800
-489.21375428,-1.50792000,-1.98400800
-489.20351428,-1.58726800,-2.06335600
-489.19327428,-1.66661600,-2.14270400
-489.18303428,-1.74596400,-2.14270400
-489.17279428,-1.82531200,-2.22205300
-489.16255428,-1.90466000,-2.22205300
-489.15231428,-1.98400800,-2.22205300
-489.14207428,-2.06335600,-2.30140100
-489.13183428,-2.14270400,-2.30140100
-489.12159428,-2.22205300,-2.30140100
-489.11135428,-2.22205300,-2.30140100
-489.10111428,-2.30140100,-2.30140100
-489.09087428,-2.38074900,-2.30140100
-489.08063428,-2.38074900,-2.30140100
-489.07039428,-2.46009700,-2.30140100
-489.06015428,-2.53944500,-2.30140100
-489.04991428,-2.53944500,-2.30140100
-489.03967428,-2.53944500,-2.22205300
-489.02943428,-2.53944500,-2.22205300
