Time,Channel A,Channel B
(ms),(V),(V)

-490.24063349,-0.55543680,-0.47608880
-490.23039349,-0.63478500,-0.39674060
-490.22015349,-0.63478500,-0.47608880
-490.20991349,-0.63478500,-0.47608880
-490.19967349,-0.63478500,-0.47608880
-490.18943349,-0.63478500,-0.47608880
-490.17919349,-0.63478500,-0.47608880
-490.16895349,-0.63478500,-0.39674060
-490.15871349,-0.71413310,-0.39674060
-490.14847349,-0.63478500,-0.47608880
-490.13823349,-0.63478500,-0.39674060
-490.12799349,-0.63478500,-0.39674060
-490.11775349,-0.71413310,-0.47608880
-490.10751349,-0.71413310,-0.39674060
-490.09727349,-0.71413310,-0.47608880
-490.08703349,-0.71413310,-0.39674060
-490.07679349,-0.71413310,-0.39674060
-490.06655349,-0.71413310,-0.47608880
-490.05631349,-0.71413310,-0.47608880
-490.04607349,-0.71413310,-0.47608880
-490.03583349,-0.79348120,-0.47608880
-490.02559349,-0.79348120,-0.39674060
-490.01535349,-0.79348120,-0.47608880
-490.00511349,-0.79348120,-0.39674060
-489.99487349,-0.79348120,-0.47608880
-489.98463349,-0.79348120,-0.47608880
-489.97439349,-0.79348120,-0.47608880
-489.96415349,-0.79348120,-0.47608880
-489.95391349,-0.79348120,-0.47608880
-489.94367349,-0.87282940,-0.47608880
-489.93343349,-0.79348120,-0.47608880
-489.92319349,-0.87282940,-0.47608880
-489.91295349,-0.79348120,-0.39674060
-489.90271349,-0.87282940,-0.47608880
-489.89247349,-0.87282940,-0.39674060
-489.88223349,-0.87282940,-0.39674060
-489.87199349,-0.87282940,-0.47608880
-489.86175349,-0.87282940,-0.47608880
-489.85151349,-0.87282940,-0.39674060
-489.84127349,-0.87282940,-0.47608880
-489.83103349,-0.87282940,-0.39674060
-489.82079349,-0.87282940,-0.47608880
-489.81055349,-0.95217750,-0.47608880
-489.80031349,-0.95217750,-0.39674060
-489.79007349,-0.95217750,-0.47608880
-489.77983349,-0.95217750,-0.47608880
-489.76959349,-0.95217750,-0.47608880
-489.75935349,-0.95217750,-0.39674060
-489.74911349,-0.95217750,-0.39674060
-489.73887349,-0.95217750,-0.47608880
-489.72863349,-0.95217750,-0.39674060
-489.71839349,-0.95217750,-0.39674060
-489.70815349,-1.03152600,-0.39674060
-489.69791349,-1.03152600,-0.47608880
-489.68767349,-1.03152600,-0.47608880
-489.67743349,-1.03152600,-0.47608880
-489.66719349,-1.03152600,-0.39674060
-489.65695349,-1.03152600,-0.47608880
-489.64671349,-1.03152600,-0.39674060
-489.63647349,-1.03152600,-0.39674060
-489.62623349,-1.11087400,-0.39674060
-489.61599349,-1.03152600,-0.39674060
-489.60575349,-1.11087400,-0.39674060
-489.59551349,-1.11087400,-0.47608880
-489.58527349,-1.11087400,-0.39674060
-489.57503349,-1.11087400,-0.39674060
-489.56479349,-1.11087400,-0.47608880
-489.55455349,-1.11087400,-0.39674060
-489.54431349,-1.11087400,-0.39674060
-489.53407349,-1.11087400,-0.39674060
-489.52383349,-1.11087400,-0.39674060
-489.51359349,-1.11087400,-0.47608880
-489.50335349,-1.11087400,-0.39674060
-489.49311349,-1.11087400,-0.39674060
-489.48287349,-1.19022200,-0.47608880
-489.47263349,-1.19022200,-0.47608880
-489.46239349,-1.11087400,-0.39674060
-489.45215349,-1.19022200,-0.47608880
-489.44191349,-1.19022200,-0.39674060
-489.43167349,-1.19022200,-0.39674060
-489.42143349,-1.19022200,-0.39674060
-489.41119349,-1.26957000,-0.39674060
-489.40095349,-1.26957000,-0.47608880
-489.39071349,-1.26957000,-0.39674060
-489.38047349,-1.26957000,-0.47608880
-489.37023349,-1.26957000,-0.39674060
-489.35999349,-1.26957000,-0.39674060
-489.34975349,-1.26957000,-0.39674060
-489.33951349,-1.26957000,-0.39674060
-489.32927349,-1.26957000,-0.39674060
-489.31903349,-1.26957000,-0.39674060
-489.30879349,-1.26957000,-0.39674060
-489.29855349,-1.26957000,-0.39674060
-489.28831349,-1.26957000,-0.39674060
-489.27807349,-1.34891800,-0.39674060
-489.26783349,-1.34891800,-0.39674060
-489.25759349,-1.34891800,-0.39674060
-489.24735349,-1.34891800,-0.39674060
-489.23711349,-1.34891800,-0.47608880
-489.22687349,-1.34891800,-0.39674060
-489.21663349,-1.34891800,-0.39674060
-489.20639349,-1.34891800,-0.39674060
-489.19615349,-1.34891800,-0.39674060
-489.18591349,-1.34891800,-0.39674060
-489.17567349,-1.34891800,-0.39674060
-489.16543349,-1.42857100,-0.39674060
-489.15519349,-1.42857100,-0.39674060
-489.14495349,-1.42857100,-0.39674060
