Time,Channel A,Channel B
(ms),(V),(V)

-490.19023776,-2.14270400,0.07934812
-490.17999776,-2.30140100,0.00000000
-490.16975776,-2.46009700,0.00000000
-490.15951776,-2.53944500,-0.07934812
-490.14927776,-2.61879300,-0.15869620
-490.13903776,-2.61879300,-0.15869620
-490.12879776,-2.53944500,-0.23804440
-490.11855776,-2.46009700,-0.23804440
-490.10831776,-2.30140100,-0.31739250
-490.09807776,-2.22205300,-0.39674060
-490.08783776,-1.98400800,-0.39674060
-490.07759776,-1.82531200,-0.47608880
-490.06735776,-1.50792000,-0.47608880
-490.05711776,-1.26957000,-0.47608880
-490.04687776,-0.95217750,-0.47608880
-490.03663776,-0.63478500,-0.47608880
-490.02639776,-0.31739250,-0.55543680
-490.01615776,0.00000000,-0.47608880
-490.00591776,0.31739250,-0.47608880
-489.99567776,0.63478500,-0.47608880
-489.98543776,0.95217750,-0.47608880
-489.97519776,1.19022200,-0.39674060
-489.96495776,1.42857100,-0.31739250
-489.95471776,1.74596400,-0.31739250
-489.94447776,1.90466000,-0.23804440
-489.93423776,2.06335600,-0.23804440
-489.92399776,2.22205300,-0.15869620
-489.91375776,2.30140100,-0.07934812
-489.90351776,2.38074900,-0.07934812
-489.89327776,2.38074900,0.00000000
-489.88303776,2.38074900,0.07934812
-489.87279776,2.30140100,0.07934812
-489.86255776,2.22205300,0.15869620
-489.85231776,2.06335600,0.15869620
-489.84207776,1.90466000,0.23804440
-489.83183776,1.66661600,0.23804440
-489.82159776,1.42857100,0.31739250
-489.81135776,1.19022200,0.31739250
-489.80111776,0.87282940,0.31739250
-489.79087776,0.55543680,0.31739250
-489.78063776,0.23804440,0.31739250
-489.77039776,0.00000000,0.31739250
-489.76015776,-0.39674060,0.31739250
-489.74991776,-0.63478500,0.31739250
-489.73967776,-0.95217750,0.23804440
-489.72943776,-1.26957000,0.23804440
-489.71919776,-1.58726800,0.15869620
-489.70895776,-1.82531200,0.15869620
-489.69871776,-1.98400800,0.15869620
-489.68847776,-2.22205300,0.07934812
-489.67823776,-2.38074900,0.00000000
-489.66799776,-2.46009700,0.00000000
-489.65775776,-2.61879300,-0.07934812
-489.64751776,-2.61879300,-0.15869620
-489.63727776,-2.61879300,-0.15869620
-489.62703776,-2.53944500,-0.23804440
-489.61679776,-2.46009700,-0.31739250
-489.60655776,-2.30140100,-0.31739250
-489.59631776,-2.14270400,-0.39674060
-489.58607776,-1.98400800,-0.39674060
-489.57583776,-1.74596400,-0.39674060
-489.56559776,-1.50792000,-0.47608880
-489.55535776,-1.19022200,-0.47608880
-489.54511776,-0.95217750,-0.47608880
-489.53487776,-0.63478500,-0.47608880
-489.52463776,-0.23804440,-0.47608880
-489.51439776,0.00000000,-0.47608880
-489.50415776,0.31739250,-0.47608880
-489.49391776,0.71413310,-0.47608880
-489.48367776,0.95217750,-0.39674060
-489.47343776,1.26957000,-0.39674060
-489.46319776,1.50792000,-0.31739250
-489.45295777,1.74596400,-0.31739250
-489.44271777,1.98400800,-0.23804440
-489.43247777,2.14270400,-0.23804440
-489.42223777,2.22205300,-0.15869620
-489.41199777,2.30140100,-0.07934812
-489.40175777,2.38074900,-0.07934812
-489.39151777,2.38074900,0.00000000
-489.38127777,2.38074900,0.07934812
-489.37103777,2.30140100,0.07934812
-489.36079777,2.22205300,0.15869620
-489.35055777,2.06335600,0.15869620
-489.34031777,1.82531200,0.23804440
-489.33007777,1.66661600,0.23804440
-489.31983777,1.42857100,0.31739250
-489.30959777,1.11087400,0.31739250
-489.29935777,0.87282940,0.31739250
-489.28911777,0.55543680,0.31739250
-489.27887777,0.23804440,0.39674060
-489.26863777,-0.07934812,0.31739250
-489.25839777,-0.39674060,0.31739250
-489.24815777,-0.79348120,0.31739250
-489.23791777,-1.03152600,0.31739250
-489.22767777,-1.26957000,0.23804440
-489.21743777,-1.58726800,0.15869620
-489.20719777,-1.82531200,0.15869620
-489.19695777,-2.06335600,0.15869620
-489.18671777,-2.22205300,0.07934812
-489.17647777,-2.38074900,0.00000000
-489.16623777,-2.46009700,-0.07934812
-489.15599777,-2.61879300,-0.15869620
-489.14575777,-2.61879300,-0.15869620
-489.13551777,-2.61879300,-0.23804440
-489.12527777,-2.53944500,-0.23804440
-489.11503777,-2.46009700,-0.31739250
-489.10479777,-2.30140100,-0.31739250
-489.09455777,-2.14270400,-0.39674060
-489.08431777,-1.90466000,-0.39674060
-489.07407777,-1.66661600,-0.47608880
-489.06383777,-1.42857100,-0.47608880
-489.05359777,-1.19022200,-0.47608880
-489.04335777,-0.87282940,-0.55543680
