Time,Channel A,Channel B
(ms),(V),(V)

-490.19679427,-1.74596400,-1.03152600
-490.18655427,-1.66661600,-1.03152600
-490.17631427,-1.58726800,-1.03152600
-490.16607427,-1.42857100,-1.03152600
-490.15583427,-1.26957000,-1.03152600
-490.14559427,-1.26957000,-1.03152600
-490.13535427,-1.11087400,-1.03152600
-490.12511427,-0.95217750,-1.11087400
-490.11487427,-0.87282940,-1.03152600
-490.10463427,-0.71413310,-1.03152600
-490.09439427,-0.63478500,-1.03152600
-490.08415427,-0.47608880,-1.03152600
-490.07391427,-0.31739250,-1.03152600
-490.06367427,-0.23804440,-0.95217750
-490.05343427,-0.07934812,-0.95217750
-490.04319427,0.00000000,-0.95217750
-490.03295427,0.15869620,-0.95217750
-490.02271427,0.23804440,-0.87282940
-490.01247427,0.39674060,-0.87282940
-490.00223427,0.55543680,-0.87282940
-489.99199427,0.63478500,-0.79348120
-489.98175427,0.79348120,-0.79348120
-489.97151427,0.87282940,-0.79348120
-489.96127427,1.03152600,-0.71413310
-489.95103427,1.11087400,-0.71413310
-489.94079427,1.26957000,-0.63478500
-489.93055427,1.34891800,-0.55543680
-489.92031427,1.42857100,-0.55543680
-489.91007427,1.50792000,-0.47608880
-489.89983427,1.66661600,-0.47608880
-489.88959427,1.74596400,-0.39674060
-489.87935427,1.82531200,-0.31739250
-489.86911427,1.90466000,-0.31739250
-489.85887427,1.98400800,-0.23804440
-489.84863427,2.06335600,-0.23804440
-489.83839427,2.14270400,-0.15869620
-489.82815427,2.22205300,-0.07934812
-489.81791427,2.22205300,-0.07934812
-489.80767427,2.30140100,0.00000000
-489.79743427,2.30140100,0.07934812
-489.78719427,2.38074900,0.07934812
-489.77695427,2.38074900,0.15869620
-489.76671427,2.38074900,0.15869620
-489.75647427,2.38074900,0.23804440
-489.74623427,2.46009700,0.31739250
-489.73599427,2.38074900,0.31739250
-489.72575427,2.38074900,0.39674060
-489.71551427,2.38074900,0.39674060
-489.70527427,2.38074900,0.47608880
-489.69503427,2.38074900,0.47608880
-489.68479427,2.30140100,0.55543680
-489.67455427,2.22205300,0.63478500
-489.66431427,2.22205300,0.63478500
-489.65407427,2.22205300,0.63478500
-489.64383427,2.14270400,0.71413310
-489.63359427,2.06335600,0.71413310
-489.62335427,1.98400800,0.71413310
-489.61311428,1.90466000,0.79348120
-489.60287428,1.82531200,0.79348120
-489.59263428,1.74596400,0.79348120
-489.58239428,1.66661600,0.79348120
-489.57215428,1.58726800,0.87282940
-489.56191428,1.42857100,0.87282940
-489.55167428,1.34891800,0.87282940
-489.54143428,1.26957000,0.87282940
-489.53119428,1.11087400,0.87282940
-489.52095428,1.03152600,0.87282940
-489.51071428,0.95217750,0.87282940
-489.50047428,0.79348120,0.87282940
-489.49023428,0.63478500,0.95217750
-489.47999428,0.55543680,0.87282940
-489.46975428,0.39674060,0.87282940
-489.45951428,0.31739250,0.87282940
-489.44927428,0.15869620,0.87282940
-489.43903428,0.07934812,0.79348120
-489.42879428,-0.07934812,0.79348120
-489.41855428,-0.15869620,0.79348120
-489.40831428,-0.31739250,0.79348120
-489.39807428,-0.47608880,0.71413310
-489.38783428,-0.55543680,0.71413310
-489.37759428,-0.71413310,0.71413310
-489.36735428,-0.87282940,0.63478500
-489.35711428,-0.95217750,0.63478500
-489.34687428,-1.11087400,0.55543680
-489.33663428,-1.19022200,0.55543680
-489.32639428,-1.26957000,0.47608880
-489.31615428,-1.42857100,0.47608880
-489.30591428,-1.50792000,0.39674060
-489.29567428,-1.66661600,0.39674060
-489.28543428,-1.74596400,0.31739250
-489.27519428,-1.82531200,0.31739250
-489.26495428,-1.90466000,0.23804440
-489.25471428,-1.98400800,0.15869620
-489.24447428,-2.06335600,0.15869620
-489.23423428,-2.14270400,0.07934812
-489.22399428,-2.22205300,0.07934812
-489.21375428,-2.30140100,0.00000000
-489.20351428,-2.38074900,-0.07934812
-489.19327428,-2.38074900,-0.07934812
-489.18303428,-2.46009700,-0.15869620
-489.17279428,-2.53944500,-0.15869620
-489.16255428,-2.53944500,-0.23804440
-489.15231428,-2.53944500,-0.31739250
-489.14207428,-2.61879300,-0.39674060
-489.13183428,-2.61879300,-0.39674060
-489.12159428,-2.61879300,-0.47608880
-489.11135428,-2.61879300,-0.47608880
-489.10111428,-2.61879300,-0.55543680
-489.09087428,-2.61879300,-0.55543680
-489.08063428,-2.53944500,-0.63478500
-489.07039428,-2.53944500,-0.71413310
-489.06015428,-2.53944500,-0.71413310
-489.04991428,-2.46009700,-0.71413310
-489.03967428,-2.38074900,-0.79348120
