Time,Channel A,Channel B
(ms),(V),(V)

-0.16018790,-2.46925300,-0.00366222
-0.16008790,-2.46803200,-0.00396741
-0.15998790,-2.46986300,-0.00610370
-0.15988790,-2.46925300,-0.00762963
-0.15978790,-2.47047300,-0.00671407
-0.15968790,-2.46925300,-0.00824000
-0.15958790,-2.47016800,-0.01129185
-0.15948790,-2.47077800,-0.00976592
-0.15938790,-2.47016800,-0.01373333
-0.15928790,-2.47169400,-0.01403851
-0.15918790,-2.47230400,-0.01556444
-0.15908790,-2.47322000,-0.01556444
-0.15898790,-2.47230400,-0.01709037
-0.15888790,-2.47291500,-0.01861629
-0.15878790,-2.47230400,-0.01922666
-0.15868791,-2.47352500,-0.02105777
-0.15858791,-2.47413600,-0.02258370
-0.15848791,-2.47352500,-0.02349925
-0.15838791,-2.47474600,-0.02410962
-0.15828791,-2.47383000,-0.02624592
-0.15818791,-2.47322000,-0.02624592
-0.15808791,-2.47413600,-0.02807703
-0.15798791,-2.47566200,-0.02929777
-0.15788791,-2.47566200,-0.03021332
-0.15778791,-2.47596700,-0.03143407
-0.15768791,-2.47749300,-0.03051851
-0.15758791,-2.47657700,-0.03418073
-0.15748791,-2.47566200,-0.03509629
-0.15738791,-2.47627200,-0.03418073
-0.15728791,-2.47657700,-0.03479110
-0.15718791,-2.47718700,-0.03723258
-0.15708791,-2.47718700,-0.03967406
-0.15698791,-2.47657700,-0.03906369
-0.15688791,-2.47474600,-0.04058962
-0.15678791,-2.47535600,-0.04150517
-0.15668791,-2.47810300,-0.04364147
-0.15658791,-2.47718700,-0.04577776
-0.15648791,-2.47627200,-0.04669332
-0.15638791,-2.47749300,-0.04669332
-0.15628791,-2.47840800,-0.04852443
-0.15618791,-2.47871300,-0.04943999
-0.15608791,-2.47871300,-0.05035554
-0.15598791,-2.47810300,-0.04943999
-0.15588791,-2.47657700,-0.05218665
-0.15578791,-2.48054500,-0.05401776
-0.15568791,-2.47810300,-0.05523850
-0.15558791,-2.47840800,-0.05554369
-0.15548791,-2.47871300,-0.05706961
-0.15538791,-2.47840800,-0.05951110
-0.15528791,-2.47779800,-0.06073184
-0.15518791,-2.47871300,-0.06103702
-0.15508791,-2.47993400,-0.06195258
-0.15498791,-2.48023900,-0.06347850
-0.15488791,-2.48023900,-0.06561480
-0.15478791,-2.48115500,-0.06408887
-0.15468791,-2.47840800,-0.06775109
-0.15458791,-2.47962900,-0.06714072
-0.15448791,-2.47901800,-0.06988738
-0.15438791,-2.48023900,-0.07019258
-0.15428791,-2.48085000,-0.07019258
-0.15418791,-2.48115500,-0.07232887
-0.15408791,-2.47962900,-0.07446516
-0.15398791,-2.47871300,-0.07538072
-0.15388791,-2.48115500,-0.07721183
-0.15378791,-2.48054500,-0.07690664
-0.15368791,-2.48146000,-0.07904294
-0.15358791,-2.48023900,-0.07873775
-0.15348791,-2.48115500,-0.08087405
-0.15338791,-2.48085000,-0.08209479
-0.15328791,-2.48237600,-0.08362071
-0.15318791,-2.48146000,-0.08239998
-0.15308791,-2.48237600,-0.08545183
-0.15298791,-2.48237600,-0.08697775
-0.15288791,-2.48085000,-0.08606219
-0.15278791,-2.47993400,-0.08941923
-0.15268791,-2.48085000,-0.08941923
-0.15258791,-2.48298600,-0.09125035
-0.15248791,-2.48237600,-0.09063997
-0.15238791,-2.48146000,-0.09247109
-0.15228791,-2.48329100,-0.09338664
-0.15218791,-2.48207000,-0.09521775
-0.15208791,-2.48329100,-0.09491257
-0.15198791,2.03741600,-0.09582812
-0.15188791,2.36854100,-0.09430219
-0.15178791,2.36823600,-0.09399701
-0.15168791,2.37006700,-0.09277627
-0.15158791,2.37250900,-0.09063997
-0.15148791,2.37525600,-0.09002960
-0.15138791,2.37708700,-0.08911405
-0.15128791,2.37983300,-0.08789331
-0.15118791,2.38197000,-0.08789331
-0.15108791,2.38776800,-0.08575701
-0.15098791,2.39021000,-0.08392590
-0.15088791,2.39387200,-0.08239998
-0.15078791,2.39722900,-0.08148442
-0.15068791,2.39722900,-0.08087405
-0.15058791,2.40058600,-0.07812738
-0.15048791,2.40363800,-0.07873775
-0.15038791,2.40607900,-0.07538072
-0.15028791,2.40943600,-0.07415998
-0.15018791,2.41004700,-0.07385479
-0.15008791,2.41462400,-0.07354961
-0.14998791,2.41462400,-0.07049776
-0.14988791,2.41645600,-0.06897183
-0.14978791,2.41950800,-0.06958220
-0.14968791,2.42133900,-0.06653035
-0.14958791,2.42347500,-0.06653035
-0.14948791,2.42591600,-0.06591998
-0.14938791,2.42652700,-0.06530961
-0.14928791,2.42805300,-0.06256294
