Time,Channel A,Channel B
(ms),(V),(V)

-490.22507668,-2.61879300,-2.38044400
-490.21483668,-2.69814100,-2.38044400
-490.20459668,-2.61879300,-2.38044400
-490.19435668,-2.61879300,-2.38044400
-490.18411668,-2.61879300,-2.38044400
-490.17387668,-2.61879300,-2.53914000
-490.16363668,-2.61879300,-2.38044400
-490.15339668,-2.61879300,-2.38044400
-490.14315668,-2.61879300,-2.53914000
-490.13291668,-2.61879300,-2.53914000
-490.12267668,-2.61879300,-2.53914000
-490.11243668,-2.61879300,-2.53914000
-490.10219668,-2.61879300,-2.53914000
-490.09195668,-2.61879300,-2.53914000
-490.08171668,-2.61879300,-2.53914000
-490.07147668,-2.69814100,-2.53914000
-490.06123668,-2.61879300,-2.53914000
-490.05099668,-2.61879300,-2.53914000
-490.04075668,-2.69814100,-2.53914000
-490.03051668,-2.69814100,-2.53914000
-490.02027668,-2.61879300,-2.53914000
-490.01003668,-2.69814100,-2.53914000
-489.99979668,-2.61879300,-2.53914000
-489.98955668,-2.61879300,-2.53914000
-489.97931668,-2.61879300,-2.53914000
-489.96907668,-2.69814100,-2.53914000
-489.95883668,-2.69814100,-2.53914000
-489.94859668,-2.69814100,-2.53914000
-489.93835668,-2.61879300,-2.53914000
-489.92811668,-2.61879300,-2.53914000
-489.91787668,-2.61879300,-2.53914000
-489.90763668,-2.61879300,-2.53914000
-489.89739668,-2.61879300,-2.53914000
-489.88715668,-2.61879300,-2.53914000
-489.87691668,-2.69814100,-2.53914000
-489.86667668,-2.61879300,-2.53914000
-489.85643668,-2.61879300,-2.53914000
-489.84619668,-2.61879300,-2.53914000
-489.83595668,-2.61879300,-2.53914000
-489.82571668,-2.69814100,-2.53914000
-489.81547668,-2.69814100,-2.53914000
-489.80523668,-2.69814100,-2.53914000
-489.79499668,-2.69814100,-2.53914000
-489.78475668,-2.69814100,-2.53914000
-489.77451668,-2.69814100,-2.53914000
-489.76427668,-2.61879300,-2.53914000
-489.75403668,-2.61879300,-2.53914000
-489.74379668,-2.61879300,-2.53914000
-489.73355668,-2.61879300,-2.53914000
-489.72331668,-2.69814100,-2.53914000
-489.71307668,-2.61879300,-2.53914000
-489.70283668,-2.61879300,-2.53914000
-489.69259668,-2.69814100,-2.53914000
-489.68235668,-2.69814100,-2.53914000
-489.67211668,-2.61879300,-2.53914000
-489.66187668,-2.61879300,-2.53914000
-489.65163668,-2.61879300,-2.53914000
-489.64139668,-2.61879300,-2.53914000
-489.63115668,-2.61879300,-2.53914000
-489.62091668,-2.69814100,-2.53914000
-489.61067668,-2.61879300,-2.53914000
-489.60043668,-2.61879300,-2.53914000
-489.59019668,-2.61879300,-2.53914000
-489.57995668,-2.69814100,-2.53914000
-489.56971668,-2.61879300,-2.53914000
-489.55947668,-2.61879300,-2.53914000
-489.54923668,-2.61879300,-2.53914000
-489.53899668,-2.61879300,-2.53914000
-489.52875668,-2.69814100,-2.53914000
-489.51851668,-2.69814100,-2.53914000
-489.50827668,-2.61879300,-2.53914000
-489.49803668,-2.61879300,-2.53914000
-489.48779668,-2.61879300,-2.53914000
-489.47755668,-2.61879300,-2.53914000
-489.46731668,-2.61879300,-2.53914000
-489.45707668,-2.69814100,-2.53914000
-489.44683668,-2.61879300,-2.53914000
-489.43659668,-2.69814100,-2.53914000
-489.42635668,-2.61879300,-2.53914000
-489.41611668,-2.69814100,-2.53914000
-489.40587668,-2.61879300,-2.53914000
-489.39563668,-2.69814100,-2.53914000
-489.38539668,-2.61879300,-2.53914000
-489.37515668,-2.61879300,-2.53914000
-489.36491668,-2.61879300,-2.69783600
-489.35467668,-2.69814100,-2.53914000
-489.34443668,-2.61879300,-2.69783600
-489.33419668,-2.69814100,-2.53914000
-489.32395668,-2.61879300,-2.53914000
-489.31371668,-2.69814100,-2.69783600
-489.30347668,-2.69814100,-2.69783600
-489.29323668,-2.61879300,-2.53914000
-489.28299668,-2.61879300,-2.69783600
-489.27275668,-2.61879300,-2.53914000
-489.26251668,-2.61879300,-2.53914000
-489.25227668,-2.61879300,-2.69783600
-489.24203668,-2.69814100,-2.53914000
-489.23179668,-2.61879300,-2.53914000
-489.22155668,-2.61879300,-2.69783600
-489.21131668,-2.61879300,-2.69783600
-489.20107668,-2.61879300,-2.69783600
-489.19083668,-2.69814100,-2.53914000
-489.18059668,-2.61879300,-2.69783600
-489.17035668,-2.69814100,-2.53914000
-489.16011668,-2.61879300,-2.69783600
-489.14987668,-2.61879300,-2.53914000
-489.13963668,-2.61879300,-2.53914000
-489.12939668,-2.69814100,-2.69783600
