Time,Channel A,Channel B
(ms),(V),(V)

-490.18943310,-1.19022200,-1.34891800
-490.17919310,-1.11087400,-1.34891800
-490.16895310,-1.03152600,-1.26957000
-490.15871310,-0.87282940,-1.26957000
-490.14847310,-0.79348120,-1.26957000
-490.13823310,-0.71413310,-1.26957000
-490.12799310,-0.63478500,-1.26957000
-490.11775310,-0.55543680,-1.19022200
-490.10751310,-0.39674060,-1.19022200
-490.09727310,-0.31739250,-1.19022200
-490.08703310,-0.23804440,-1.19022200
-490.07679310,-0.15869620,-1.19022200
-490.06655310,-0.07934812,-1.11087400
-490.05631310,0.00000000,-1.11087400
-490.04607310,0.15869620,-1.11087400
-490.03583310,0.23804440,-1.03152600
-490.02559310,0.31739250,-1.03152600
-490.01535310,0.47608880,-1.03152600
-490.00511310,0.55543680,-0.95217750
-489.99487310,0.63478500,-0.95217750
-489.98463310,0.71413310,-0.87282940
-489.97439310,0.79348120,-0.87282940
-489.96415310,0.87282940,-0.79348120
-489.95391310,0.95217750,-0.79348120
-489.94367310,1.03152600,-0.71413310
-489.93343310,1.11087400,-0.71413310
-489.92319310,1.19022200,-0.63478500
-489.91295310,1.26957000,-0.63478500
-489.90271310,1.42857100,-0.55543680
-489.89247310,1.50792000,-0.55543680
-489.88223310,1.58726800,-0.47608880
-489.87199310,1.58726800,-0.47608880
-489.86175310,1.66661600,-0.39674060
-489.85151310,1.74596400,-0.31739250
-489.84127310,1.82531200,-0.31739250
-489.83103310,1.90466000,-0.23804440
-489.82079310,1.90466000,-0.23804440
-489.81055310,1.98400800,-0.15869620
-489.80031310,2.06335600,-0.07934812
-489.79007310,2.06335600,-0.07934812
-489.77983310,2.14270400,0.00000000
-489.76959310,2.14270400,0.00000000
-489.75935310,2.22205300,0.07934812
-489.74911310,2.30140100,0.15869620
-489.73887310,2.30140100,0.15869620
-489.72863310,2.30140100,0.23804440
-489.71839310,2.38074900,0.23804440
-489.70815310,2.38074900,0.31739250
-489.69791310,2.38074900,0.39674060
-489.68767310,2.38074900,0.39674060
-489.67743310,2.38074900,0.47608880
-489.66719310,2.38074900,0.47608880
-489.65695310,2.38074900,0.47608880
-489.64671310,2.46009700,0.55543680
-489.63647310,2.38074900,0.63478500
-489.62623310,2.38074900,0.63478500
-489.61599310,2.38074900,0.71413310
-489.60575310,2.38074900,0.71413310
-489.59551310,2.38074900,0.79348120
-489.58527310,2.30140100,0.79348120
-489.57503310,2.30140100,0.79348120
-489.56479310,2.30140100,0.87282940
-489.55455310,2.22205300,0.87282940
-489.54431310,2.22205300,0.95217750
-489.53407310,2.14270400,0.95217750
-489.52383310,2.14270400,0.95217750
-489.51359310,2.06335600,1.03152600
-489.50335310,1.98400800,1.03152600
-489.49311310,1.98400800,1.03152600
-489.48287310,1.90466000,1.03152600
-489.47263310,1.82531200,1.03152600
-489.46239310,1.74596400,1.11087400
-489.45215310,1.66661600,1.11087400
-489.44191310,1.58726800,1.11087400
-489.43167310,1.58726800,1.11087400
-489.42143310,1.50792000,1.11087400
-489.41119310,1.42857100,1.11087400
-489.40095310,1.34891800,1.11087400
-489.39071310,1.26957000,1.11087400
-489.38047310,1.19022200,1.11087400
-489.37023310,1.11087400,1.11087400
-489.35999310,1.03152600,1.11087400
-489.34975310,0.95217750,1.11087400
-489.33951310,0.79348120,1.11087400
-489.32927310,0.71413310,1.11087400
-489.31903310,0.63478500,1.11087400
-489.30879310,0.55543680,1.11087400
-489.29855310,0.47608880,1.11087400
-489.28831310,0.39674060,1.03152600
-489.27807310,0.31739250,1.03152600
-489.26783310,0.15869620,1.03152600
-489.25759310,0.07934812,1.03152600
-489.24735310,0.00000000,1.03152600
-489.23711310,-0.07934812,0.95217750
-489.22687310,-0.15869620,0.95217750
-489.21663310,-0.31739250,0.95217750
-489.20639310,-0.39674060,0.87282940
-489.19615310,-0.47608880,0.87282940
-489.18591310,-0.55543680,0.87282940
-489.17567310,-0.71413310,0.79348120
-489.16543310,-0.79348120,0.79348120
-489.15519310,-0.87282940,0.71413310
-489.14495310,-0.95217750,0.71413310
-489.13471310,-1.03152600,0.63478500
-489.12447310,-1.11087400,0.63478500
-489.11423310,-1.19022200,0.55543680
-489.10399310,-1.26957000,0.55543680
-489.09375310,-1.34891800,0.47608880
-489.08351310,-1.42857100,0.47608880
-489.07327310,-1.50792000,0.39674060
-489.06303310,-1.66661600,0.39674060
-489.05279310,-1.74596400,0.31739250
-489.04255310,-1.74596400,0.31739250
-489.03231310,-1.82531200,0.23804440
-489.02207310,-1.90466000,0.15869620
-489.01183310,-1.98400800,0.15869620
