Time,Channel A,Channel B
(ms),(V),(V)

-490.19244313,-2.46009700,-0.47608880
-490.18220313,-2.38074900,-0.55543680
-490.17196313,-2.22205300,-0.55543680
-490.16172313,-2.14270400,-0.63478500
-490.15148313,-2.06335600,-0.63478500
-490.14124313,-1.90466000,-0.63478500
-490.13100313,-1.74596400,-0.71413310
-490.12076313,-1.66661600,-0.71413310
-490.11052313,-1.50792000,-0.79348120
-490.10028313,-1.26957000,-0.79348120
-490.09004313,-1.11087400,-0.79348120
-490.07980313,-0.95217750,-0.79348120
-490.06956313,-0.79348120,-0.79348120
-490.05932313,-0.55543680,-0.79348120
-490.04908313,-0.39674060,-0.79348120
-490.03884313,-0.15869620,-0.71413310
-490.02860313,0.00000000,-0.71413310
-490.01836313,0.15869620,-0.71413310
-490.00812313,0.39674060,-0.71413310
-489.99788313,0.55543680,-0.71413310
-489.98764313,0.71413310,-0.63478500
-489.97740313,0.87282940,-0.63478500
-489.96716313,1.11087400,-0.55543680
-489.95692313,1.26957000,-0.55543680
-489.94668313,1.42857100,-0.47608880
-489.93644313,1.58726800,-0.47608880
-489.92620313,1.74596400,-0.39674060
-489.91596313,1.82531200,-0.31739250
-489.90572313,1.98400800,-0.31739250
-489.89548313,2.06335600,-0.23804440
-489.88524313,2.14270400,-0.23804440
-489.87500313,2.22205300,-0.15869620
-489.86476313,2.30140100,-0.07934812
-489.85452313,2.38074900,0.00000000
-489.84428313,2.38074900,0.00000000
-489.83404313,2.38074900,0.07934812
-489.82380313,2.38074900,0.15869620
-489.81356313,2.38074900,0.15869620
-489.80332313,2.38074900,0.15869620
-489.79308313,2.30140100,0.23804440
-489.78284313,2.30140100,0.31739250
-489.77260313,2.22205300,0.31739250
-489.76236314,2.14270400,0.39674060
-489.75212314,2.06335600,0.47608880
-489.74188314,1.90466000,0.47608880
-489.73164314,1.82531200,0.47608880
-489.72140314,1.66661600,0.55543680
-489.71116314,1.50792000,0.55543680
-489.70092314,1.42857100,0.55543680
-489.69068314,1.26957000,0.55543680
-489.68044314,1.11087400,0.55543680
-489.67020314,0.87282940,0.63478500
-489.65996314,0.71413310,0.63478500
-489.64972314,0.55543680,0.63478500
-489.63948314,0.31739250,0.63478500
-489.62924314,0.15869620,0.55543680
-489.61900314,0.00000000,0.55543680
-489.60876314,-0.23804440,0.55543680
-489.59852314,-0.47608880,0.55543680
-489.58828314,-0.63478500,0.47608880
-489.57804314,-0.79348120,0.47608880
-489.56780314,-0.95217750,0.47608880
-489.55756314,-1.19022200,0.39674060
-489.54732314,-1.34891800,0.39674060
-489.53708314,-1.50792000,0.31739250
-489.52684314,-1.66661600,0.31739250
-489.51660314,-1.82531200,0.23804440
-489.50636314,-1.90466000,0.23804440
-489.49612314,-2.06335600,0.15869620
-489.48588314,-2.22205300,0.15869620
-489.47564314,-2.30140100,0.07934812
-489.46540314,-2.38074900,0.00000000
-489.45516314,-2.46009700,0.00000000
-489.44492314,-2.46009700,-0.07934812
-489.43468314,-2.53944500,-0.15869620
-489.42444314,-2.61879300,-0.15869620
-489.41420314,-2.61879300,-0.23804440
-489.40396314,-2.61879300,-0.31739250
-489.39372314,-2.61879300,-0.31739250
-489.38348314,-2.53944500,-0.39674060
-489.37324314,-2.53944500,-0.47608880
-489.36300314,-2.46009700,-0.47608880
-489.35276314,-2.38074900,-0.55543680
-489.34252314,-2.30140100,-0.55543680
-489.33228314,-2.22205300,-0.55543680
-489.32204314,-2.06335600,-0.63478500
-489.31180314,-1.98400800,-0.63478500
-489.30156314,-1.82531200,-0.71413310
-489.29132314,-1.66661600,-0.71413310
-489.28108314,-1.50792000,-0.71413310
-489.27084314,-1.34891800,-0.71413310
-489.26060314,-1.19022200,-0.79348120
-489.25036314,-1.03152600,-0.79348120
-489.24012314,-0.87282940,-0.79348120
-489.22988314,-0.63478500,-0.79348120
-489.21964314,-0.47608880,-0.79348120
-489.20940314,-0.31739250,-0.71413310
-489.19916314,-0.07934812,-0.71413310
-489.18892314,0.07934812,-0.71413310
-489.17868314,0.31739250,-0.71413310
-489.16844314,0.47608880,-0.71413310
-489.15820314,0.63478500,-0.63478500
-489.14796314,0.87282940,-0.55543680
-489.13772314,1.03152600,-0.55543680
-489.12748314,1.19022200,-0.55543680
-489.11724314,1.34891800,-0.47608880
-489.10700314,1.50792000,-0.47608880
-489.09676314,1.66661600,-0.39674060
-489.08652314,1.82531200,-0.39674060
-489.07628314,1.90466000,-0.31739250
-489.06604314,1.98400800,-0.23804440
-489.05580314,2.06335600,-0.23804440
-489.04556314,2.22205300,-0.15869620
