Time,Channel A,Channel B
(ms),(V),(V)

-490.18943310,-1.66661600,-0.71413310
-490.17919310,-1.58726800,-0.63478500
-490.16895310,-1.50792000,-0.47608880
-490.15871310,-1.42857100,-0.39674060
-490.14847310,-1.26957000,-0.23804440
-490.13823310,-1.19022200,-0.15869620
-490.12799310,-1.03152600,0.00000000
-490.11775310,-0.95217750,0.07934812
-490.10751310,-0.79348120,0.23804440
-490.09727310,-0.63478500,0.31739250
-490.08703310,-0.55543680,0.47608880
-490.07679310,-0.39674060,0.55543680
-490.06655310,-0.31739250,0.63478500
-490.05631310,-0.15869620,0.79348120
-490.04607310,0.00000000,0.87282940
-490.03583310,0.07934812,0.95217750
-490.02559310,0.23804440,1.11087400
-490.01535310,0.31739250,1.19022200
-490.00511310,0.47608880,1.26957000
-489.99487310,0.55543680,1.34891800
-489.98463310,0.71413310,1.42857100
-489.97439310,0.87282940,1.50792000
-489.96415310,0.95217750,1.58726800
-489.95391310,1.11087400,1.74596400
-489.94367310,1.19022200,1.82531200
-489.93343310,1.26957000,1.82531200
-489.92319310,1.42857100,1.90466000
-489.91295310,1.50792000,1.98400800
-489.90271310,1.58726800,2.06335600
-489.89247310,1.74596400,2.06335600
-489.88223310,1.74596400,2.06335600
-489.87199310,1.90466000,2.14270400
-489.86175310,1.98400800,2.14270400
-489.85151310,2.06335600,2.14270400
-489.84127310,2.06335600,2.22205300
-489.83103310,2.14270400,2.22205300
-489.82079310,2.22205300,2.22205300
-489.81055310,2.22205300,2.22205300
-489.80031310,2.30140100,2.22205300
-489.79007310,2.30140100,2.14270400
-489.77983310,2.38074900,2.14270400
-489.76959310,2.38074900,2.14270400
-489.75935310,2.38074900,2.06335600
-489.74911310,2.38074900,2.06335600
-489.73887310,2.46009700,1.98400800
-489.72863310,2.38074900,1.98400800
-489.71839310,2.38074900,1.90466000
-489.70815310,2.38074900,1.82531200
-489.69791310,2.38074900,1.82531200
-489.68767310,2.30140100,1.66661600
-489.67743310,2.30140100,1.66661600
-489.66719310,2.22205300,1.58726800
-489.65695310,2.22205300,1.42857100
-489.64671310,2.14270400,1.34891800
-489.63647310,2.06335600,1.26957000
-489.62623310,1.98400800,1.19022200
-489.61599310,1.98400800,1.11087400
-489.60575310,1.90466000,1.03152600
-489.59551310,1.82531200,0.87282940
-489.58527310,1.66661600,0.79348120
-489.57503310,1.58726800,0.71413310
-489.56479310,1.50792000,0.55543680
-489.55455310,1.42857100,0.47608880
-489.54431310,1.26957000,0.31739250
-489.53407310,1.19022200,0.23804440
-489.52383310,1.11087400,0.07934812
-489.51359310,0.95217750,0.00000000
-489.50335310,0.87282940,-0.15869620
-489.49311310,0.71413310,-0.23804440
-489.48287310,0.55543680,-0.39674060
-489.47263310,0.47608880,-0.47608880
-489.46239310,0.31739250,-0.55543680
-489.45215310,0.23804440,-0.71413310
-489.44191310,0.07934812,-0.87282940
-489.43167310,-0.07934812,-0.95217750
-489.42143310,-0.15869620,-1.03152600
-489.41119310,-0.31739250,-1.11087400
-489.40095310,-0.39674060,-1.26957000
-489.39071310,-0.55543680,-1.34891800
-489.38047310,-0.63478500,-1.42857100
-489.37023310,-0.79348120,-1.50792000
-489.35999310,-0.87282940,-1.58726800
-489.34975310,-1.03152600,-1.74596400
-489.33951310,-1.19022200,-1.82531200
-489.32927310,-1.26957000,-1.82531200
-489.31903310,-1.34891800,-1.98400800
-489.30879310,-1.50792000,-1.98400800
-489.29855310,-1.58726800,-2.06335600
-489.28831310,-1.66661600,-2.14270400
-489.27807310,-1.74596400,-2.14270400
-489.26783310,-1.90466000,-2.22205300
-489.25759310,-1.98400800,-2.30140100
-489.24735310,-2.06335600,-2.30140100
-489.23711310,-2.14270400,-2.30140100
-489.22687310,-2.22205300,-2.38074900
-489.21663310,-2.30140100,-2.38074900
-489.20639310,-2.30140100,-2.38074900
-489.19615310,-2.38074900,-2.38074900
-489.18591310,-2.46009700,-2.38074900
-489.17567310,-2.53944500,-2.38074900
-489.16543310,-2.53944500,-2.38074900
-489.15519310,-2.53944500,-2.30140100
-489.14495310,-2.53944500,-2.30140100
-489.13471310,-2.61879300,-2.30140100
-489.12447310,-2.53944500,-2.22205300
-489.11423310,-2.61879300,-2.14270400
-489.10399310,-2.53944500,-2.14270400
-489.09375310,-2.61879300,-2.06335600
-489.08351310,-2.61879300,-1.98400800
-489.07327310,-2.53944500,-1.90466000
-489.06303310,-2.53944500,-1.90466000
-489.05279310,-2.46009700,-1.82531200
-489.04255310,-2.46009700,-1.74596400
-489.03231310,-2.38074900,-1.66661600
