Time,Channel A,Channel B
(ms),(V),(V)

-490.19584060,-2.53944500,-0.15869620
-490.18560060,-2.61879300,-0.15869620
-490.17536060,-2.61879300,-0.23804440
-490.16512060,-2.61879300,-0.23804440
-490.15488060,-2.53944500,-0.31739250
-490.14464060,-2.46009700,-0.39674060
-490.13440060,-2.30140100,-0.39674060
-490.12416060,-2.22205300,-0.47608880
-490.11392060,-2.06335600,-0.47608880
-490.10368060,-1.90466000,-0.47608880
-490.09344060,-1.66661600,-0.55543680
-490.08320060,-1.50792000,-0.55543680
-490.07296060,-1.26957000,-0.63478500
-490.06272060,-1.03152600,-0.55543680
-490.05248060,-0.79348120,-0.63478500
-490.04224060,-0.47608880,-0.55543680
-490.03200060,-0.31739250,-0.63478500
-490.02176060,0.00000000,-0.55543680
-490.01152060,0.23804440,-0.55543680
-490.00128060,0.47608880,-0.55543680
-489.99104060,0.71413310,-0.55543680
-489.98080060,0.95217750,-0.47608880
-489.97056060,1.19022200,-0.47608880
-489.96032060,1.42857100,-0.39674060
-489.95008060,1.58726800,-0.39674060
-489.93984060,1.74596400,-0.31739250
-489.92960060,1.90466000,-0.31739250
-489.91936060,2.06335600,-0.23804440
-489.90912060,2.22205300,-0.15869620
-489.89888060,2.30140100,-0.15869620
-489.88864060,2.38074900,-0.07934812
-489.87840060,2.38074900,0.00000000
-489.86816060,2.38074900,0.00000000
-489.85792060,2.38074900,0.07934812
-489.84768060,2.38074900,0.15869620
-489.83744060,2.22205300,0.15869620
-489.82720060,2.22205300,0.23804440
-489.81696060,2.06335600,0.23804440
-489.80672060,1.90466000,0.31739250
-489.79648060,1.82531200,0.31739250
-489.78624060,1.58726800,0.39674060
-489.77600060,1.42857100,0.39674060
-489.76576060,1.19022200,0.39674060
-489.75552060,0.95217750,0.47608880
-489.74528060,0.71413310,0.39674060
-489.73504060,0.47608880,0.39674060
-489.72480060,0.23804440,0.47608880
-489.71456060,0.00000000,0.39674060
-489.70432060,-0.23804440,0.39674060
-489.69408060,-0.55543680,0.39674060
-489.68384060,-0.79348120,0.39674060
-489.67360060,-1.03152600,0.31739250
-489.66336060,-1.26957000,0.31739250
-489.65312060,-1.50792000,0.23804440
-489.64288060,-1.66661600,0.23804440
-489.63264060,-1.90466000,0.15869620
-489.62240060,-2.06335600,0.15869620
-489.61216060,-2.22205300,0.07934812
-489.60192060,-2.38074900,0.00000000
-489.59168060,-2.46009700,0.00000000
-489.58144060,-2.53944500,-0.07934812
-489.57120060,-2.61879300,-0.15869620
-489.56096060,-2.61879300,-0.15869620
-489.55072060,-2.61879300,-0.23804440
-489.54048060,-2.53944500,-0.23804440
-489.53024060,-2.53944500,-0.31739250
-489.52000060,-2.46009700,-0.39674060
-489.50976060,-2.30140100,-0.39674060
-489.49952060,-2.22205300,-0.47608880
-489.48928060,-2.06335600,-0.47608880
-489.47904060,-1.90466000,-0.55543680
-489.46880060,-1.74596400,-0.55543680
-489.45856060,-1.50792000,-0.55543680
-489.44832060,-1.26957000,-0.55543680
-489.43808060,-1.03152600,-0.55543680
-489.42784060,-0.79348120,-0.63478500
-489.41760060,-0.55543680,-0.55543680
-489.40736060,-0.23804440,-0.63478500
-489.39712060,-0.07934812,-0.55543680
-489.38688060,0.23804440,-0.55543680
-489.37664060,0.47608880,-0.55543680
-489.36640060,0.71413310,-0.47608880
-489.35616060,0.95217750,-0.47608880
-489.34592060,1.19022200,-0.47608880
-489.33568060,1.42857100,-0.47608880
-489.32544060,1.58726800,-0.39674060
-489.31520060,1.74596400,-0.31739250
-489.30496060,1.90466000,-0.31739250
-489.29472060,2.06335600,-0.23804440
-489.28448060,2.22205300,-0.15869620
-489.27424060,2.30140100,-0.15869620
-489.26400060,2.38074900,-0.07934812
-489.25376060,2.38074900,0.00000000
-489.24352060,2.38074900,0.07934812
-489.23328060,2.38074900,0.07934812
-489.22304060,2.38074900,0.15869620
-489.21280060,2.30140100,0.15869620
-489.20256060,2.22205300,0.15869620
-489.19232060,2.06335600,0.23804440
-489.18208060,1.90466000,0.31739250
-489.17184060,1.74596400,0.39674060
-489.16160060,1.58726800,0.39674060
-489.15136060,1.42857100,0.39674060
-489.14112060,1.19022200,0.39674060
-489.13088060,0.95217750,0.47608880
-489.12064060,0.71413310,0.47608880
-489.11040060,0.47608880,0.47608880
-489.10016060,0.23804440,0.47608880
-489.08992060,0.00000000,0.39674060
-489.07968060,-0.23804440,0.39674060
-489.06944060,-0.55543680,0.39674060
-489.05920060,-0.79348120,0.39674060
-489.04896060,-1.03152600,0.39674060
-489.03872060,-1.26957000,0.31739250
