Time,Channel A,Channel B
(ms),(V),(V)

-490.20415545,-2.53944500,-0.07934812
-490.19391545,-2.53944500,-0.07934812
-490.18367545,-2.53944500,-0.07934812
-490.17343545,-2.53944500,-0.07934812
-490.16319545,-2.53944500,-0.07934812
-490.15295545,-2.53944500,-0.07934812
-490.14271545,-2.53944500,-0.07934812
-490.13247545,-2.61879300,0.00000000
-490.12223545,-2.61879300,-0.07934812
-490.11199545,-2.53944500,-0.07934812
-490.10175545,-2.53944500,-0.07934812
-490.09151545,-2.53944500,-0.07934812
-490.08127545,-2.53944500,-0.07934812
-490.07103545,-2.53944500,-0.07934812
-490.06079545,-2.53944500,-0.07934812
-490.05055545,-2.53944500,0.00000000
-490.04031545,-2.53944500,-0.07934812
-490.03007545,-2.53944500,-0.07934812
-490.01983545,-2.53944500,0.00000000
-490.00959545,-2.53944500,-0.07934812
-489.99935545,-2.53944500,-0.07934812
-489.98911545,-2.53944500,0.00000000
-489.97887545,-2.53944500,-0.07934812
-489.96863545,-2.53944500,0.00000000
-489.95839545,-2.53944500,-0.07934812
-489.94815545,-2.53944500,-0.07934812
-489.93791545,-2.53944500,-0.07934812
-489.92767545,-2.53944500,-0.07934812
-489.91743545,-2.53944500,-0.07934812
-489.90719545,-2.53944500,0.00000000
-489.89695545,-2.53944500,-0.07934812
-489.88671545,-2.53944500,-0.07934812
-489.87647545,-2.53944500,-0.07934812
-489.86623545,-2.53944500,-0.07934812
-489.85599545,-2.53944500,-0.07934812
-489.84575545,-2.53944500,-0.07934812
-489.83551545,-2.53944500,0.00000000
-489.82527545,-2.53944500,-0.07934812
-489.81503545,-2.53944500,-0.07934812
-489.80479545,-2.53944500,-0.07934812
-489.79455545,-2.53944500,0.00000000
-489.78431545,-2.53944500,-0.07934812
-489.77407545,-2.53944500,-0.07934812
-489.76383545,-2.53944500,0.00000000
-489.75359545,-2.53944500,0.00000000
-489.74335545,-2.53944500,-0.07934812
-489.73311545,-2.53944500,-0.07934812
-489.72287545,-2.53944500,0.00000000
-489.71263545,-2.53944500,-0.07934812
-489.70239545,-2.53944500,-0.07934812
-489.69215545,-2.53944500,-0.07934812
-489.68191545,-2.46009700,-0.07934812
-489.67167545,-2.53944500,0.00000000
-489.66143545,-2.53944500,0.00000000
-489.65119545,-2.53944500,0.00000000
-489.64095545,-2.53944500,0.00000000
-489.63071545,-2.46009700,0.00000000
-489.62047545,-2.46009700,-0.07934812
-489.61023545,-2.46009700,0.00000000
-489.59999545,-2.46009700,-0.07934812
-489.58975545,-2.46009700,-0.07934812
-489.57951545,-2.46009700,0.00000000
-489.56927545,-2.46009700,0.00000000
-489.55903545,-2.46009700,0.00000000
-489.54879545,-2.46009700,-0.07934812
-489.53855545,-2.46009700,-0.07934812
-489.52831545,-2.46009700,0.00000000
-489.51807545,-2.46009700,0.00000000
-489.50783545,-2.46009700,-0.07934812
-489.49759545,-2.46009700,0.00000000
-489.48735545,-2.46009700,-0.07934812
-489.47711545,-2.46009700,0.00000000
-489.46687545,-2.46009700,-0.07934812
-489.45663545,-2.46009700,0.00000000
-489.44639545,-2.46009700,-0.07934812
-489.43615545,-2.46009700,-0.07934812
-489.42591545,-2.46009700,-0.07934812
-489.41567545,-2.46009700,-0.07934812
-489.40543545,-2.46009700,0.00000000
-489.39519545,-2.46009700,0.00000000
-489.38495545,-2.46009700,-0.07934812
-489.37471545,-2.46009700,0.00000000
-489.36447545,-2.46009700,0.00000000
-489.35423545,-2.46009700,0.00000000
-489.34399545,-2.46009700,0.00000000
-489.33375545,-2.46009700,0.00000000
-489.32351545,-2.46009700,0.00000000
-489.31327545,-2.46009700,0.00000000
-489.30303545,-2.46009700,0.00000000
-489.29279545,-2.46009700,0.00000000
-489.28255545,-2.46009700,-0.07934812
-489.27231545,-2.46009700,0.00000000
-489.26207545,-2.38074900,-0.07934812
-489.25183545,-2.46009700,0.00000000
-489.24159545,-2.46009700,0.00000000
-489.23135545,-2.46009700,0.00000000
-489.22111545,-2.46009700,0.00000000
-489.21087545,-2.38074900,-0.07934812
-489.20063545,-2.38074900,0.00000000
-489.19039545,-2.38074900,0.00000000
-489.18015545,-2.46009700,0.00000000
-489.16991545,-2.46009700,0.00000000
-489.15967545,-2.46009700,0.00000000
-489.14943545,-2.46009700,0.00000000
-489.13919545,-2.38074900,0.00000000
-489.12895545,-2.38074900,0.00000000
-489.11871545,-2.38074900,0.00000000
-489.10847545,-2.46009700,0.00000000
-489.09823545,-2.38074900,0.00000000
-489.08799545,-2.38074900,0.00000000
-489.07775545,-2.38074900,0.00000000
