Time,Channel A,Channel B
(ms),(V),(V)

-490.19166827,-2.14270400,-0.79348120
-490.18142827,-2.06335600,-0.79348120
-490.17118827,-1.90466000,-0.79348120
-490.16094827,-1.82531200,-0.79348120
-490.15070827,-1.66661600,-0.87282940
-490.14046827,-1.58726800,-0.87282940
-490.13022827,-1.42857100,-0.87282940
-490.11998827,-1.26957000,-0.87282940
-490.10974827,-1.11087400,-0.87282940
-490.09950827,-0.95217750,-0.87282940
-490.08926827,-0.87282940,-0.87282940
-490.07902827,-0.71413310,-0.87282940
-490.06878827,-0.55543680,-0.87282940
-490.05854827,-0.31739250,-0.87282940
-490.04830827,-0.15869620,-0.87282940
-490.03806827,-0.07934812,-0.79348120
-490.02782827,0.07934812,-0.79348120
-490.01758827,0.23804440,-0.79348120
-490.00734827,0.47608880,-0.79348120
-489.99710827,0.55543680,-0.71413310
-489.98686827,0.71413310,-0.71413310
-489.97662827,0.87282940,-0.63478500
-489.96638827,1.03152600,-0.63478500
-489.95614827,1.19022200,-0.63478500
-489.94590827,1.26957000,-0.55543680
-489.93566827,1.42857100,-0.55543680
-489.92542827,1.58726800,-0.47608880
-489.91518827,1.66661600,-0.39674060
-489.90494827,1.74596400,-0.39674060
-489.89470827,1.90466000,-0.31739250
-489.88446827,1.98400800,-0.31739250
-489.87422827,2.06335600,-0.23804440
-489.86398827,2.14270400,-0.15869620
-489.85374827,2.22205300,-0.15869620
-489.84350827,2.30140100,-0.07934812
-489.83326827,2.30140100,0.00000000
-489.82302827,2.38074900,0.00000000
-489.81278827,2.38074900,0.07934812
-489.80254827,2.38074900,0.15869620
-489.79230827,2.38074900,0.15869620
-489.78206827,2.38074900,0.23804440
-489.77182827,2.38074900,0.31739250
-489.76158827,2.38074900,0.31739250
-489.75134827,2.38074900,0.39674060
-489.74110827,2.30140100,0.39674060
-489.73086827,2.22205300,0.47608880
-489.72062827,2.14270400,0.47608880
-489.71038827,2.14270400,0.47608880
-489.70014828,1.98400800,0.55543680
-489.68990828,1.90466000,0.63478500
-489.67966828,1.82531200,0.63478500
-489.66942828,1.74596400,0.63478500
-489.65918828,1.58726800,0.63478500
-489.64894828,1.50792000,0.71413310
-489.63870828,1.34891800,0.71413310
-489.62846828,1.19022200,0.71413310
-489.61822828,1.11087400,0.71413310
-489.60798828,0.95217750,0.71413310
-489.59774828,0.79348120,0.71413310
-489.58750828,0.63478500,0.71413310
-489.57726828,0.47608880,0.71413310
-489.56702828,0.31739250,0.71413310
-489.55678828,0.15869620,0.71413310
-489.54654828,0.00000000,0.71413310
-489.53630828,-0.15869620,0.63478500
-489.52606828,-0.31739250,0.63478500
-489.51582828,-0.47608880,0.63478500
-489.50558828,-0.63478500,0.63478500
-489.49534828,-0.79348120,0.55543680
-489.48510828,-0.95217750,0.55543680
-489.47486828,-1.11087400,0.47608880
-489.46462828,-1.26957000,0.47608880
-489.45438828,-1.42857100,0.47608880
-489.44414828,-1.50792000,0.39674060
-489.43390828,-1.66661600,0.31739250
-489.42366828,-1.74596400,0.31739250
-489.41342828,-1.90466000,0.23804440
-489.40318828,-1.98400800,0.15869620
-489.39294828,-2.14270400,0.15869620
-489.38270828,-2.22205300,0.07934812
-489.37246828,-2.22205300,0.07934812
-489.36222828,-2.38074900,0.00000000
-489.35198828,-2.38074900,-0.07934812
-489.34174828,-2.46009700,-0.07934812
-489.33150828,-2.53944500,-0.15869620
-489.32126828,-2.53944500,-0.23804440
-489.31102828,-2.61879300,-0.23804440
-489.30078828,-2.61879300,-0.31739250
-489.29054828,-2.61879300,-0.31739250
-489.28030828,-2.61879300,-0.39674060
-489.27006828,-2.61879300,-0.47608880
-489.25982828,-2.53944500,-0.47608880
-489.24958828,-2.53944500,-0.55543680
-489.23934828,-2.46009700,-0.55543680
-489.22910828,-2.38074900,-0.63478500
-489.21886828,-2.38074900,-0.63478500
-489.20862828,-2.30140100,-0.71413310
-489.19838828,-2.22205300,-0.71413310
-489.18814828,-2.06335600,-0.71413310
-489.17790828,-1.98400800,-0.79348120
-489.16766828,-1.90466000,-0.79348120
-489.15742828,-1.74596400,-0.87282940
-489.14718828,-1.66661600,-0.87282940
-489.13694828,-1.50792000,-0.87282940
-489.12670828,-1.34891800,-0.87282940
-489.11646828,-1.26957000,-0.87282940
-489.10622828,-1.11087400,-0.87282940
-489.09598828,-0.95217750,-0.87282940
-489.08574828,-0.79348120,-0.87282940
-489.07550828,-0.63478500,-0.87282940
-489.06526828,-0.47608880,-0.87282940
-489.05502828,-0.31739250,-0.87282940
-489.04478828,-0.15869620,-0.87282940
