Time,Channel A,Channel B
(ms),(V),(V)

-2.40016985,-0.03033540,-0.10132150
-2.40006985,-0.02972503,-0.09924619
-2.39996985,-0.03118992,-0.09839167
-2.39986985,-0.03149510,-0.09668264
-2.39976985,-0.03155614,-0.09485152
-2.39966985,-0.03277688,-0.09363079
-2.39956985,-0.03350932,-0.09241004
-2.39946985,-0.03381451,-0.09057894
-2.39936985,-0.03479110,-0.08941923
-2.39926985,-0.03527940,-0.08819849
-2.39916985,-0.03552354,-0.08594012
-2.39906985,-0.03668325,-0.08508560
-2.39896985,-0.03717154,-0.08313242
-2.39886985,-0.03717154,-0.08142339
-2.39876985,-0.03765984,-0.07959227
-2.39866985,-0.03790399,-0.07757805
-2.39856985,-0.03918577,-0.07599109
-2.39846985,-0.03949095,-0.07397687
-2.39836985,-0.03979614,-0.07184057
-2.39826985,-0.04058962,-0.07068087
-2.39816985,-0.04095584,-0.06836146
-2.39806985,-0.04113895,-0.06646931
-2.39796985,-0.04181036,-0.06463820
-2.39786985,-0.04229865,-0.06262398
-2.39776985,-0.04278695,-0.06042665
-2.39766985,-0.04254280,-0.05853450
-2.39756985,-0.04333628,-0.05627613
-2.39746985,-0.04345836,-0.05426191
-2.39736985,-0.04394665,-0.05200354
-2.39726985,-0.04412977,-0.04950102
-2.39716985,-0.04449598,-0.04736473
-2.39706985,-0.04474013,-0.04510636
-2.39696985,-0.04516739,-0.04248177
-2.39686985,-0.04467910,-0.04107791
-2.39676985,-0.04547258,-0.03839228
-2.39666985,-0.04510636,-0.03643910
-2.39656985,-0.04510636,-0.03411970
-2.39646985,-0.04559465,-0.03180028
-2.39636985,-0.04608295,-0.02929777
-2.39626985,-0.04675436,-0.02649007
-2.39616985,-0.04541154,-0.02465896
-2.39606985,-0.04614399,-0.02179022
-2.39596985,-0.04571673,-0.01971496
-2.39586985,-0.04620502,-0.01818903
-2.39576985,-0.04626606,-0.01556444
-2.39566985,-0.04608295,-0.01403851
-2.39556985,-0.04577776,-0.01098666
-2.39546985,-0.04571673,-0.00848415
-2.39536985,-0.04620502,-0.00628681
-2.39526985,-0.04657125,-0.00402844
-2.39516985,-0.04535051,-0.00109867
-2.39506985,-0.04583880,0.00054933
-2.39496985,-0.04553362,0.00335704
-2.39486985,-0.04589984,0.00573748
-2.39476985,-0.04596087,0.00708029
-2.39466985,-0.04553362,0.01007111
-2.39456985,-0.04504532,0.01208533
-2.39446985,-0.04461806,0.01440474
-2.39436985,-0.04455702,0.01617481
-2.39426985,-0.04449598,0.01886044
-2.39416985,-0.04412977,0.02105777
-2.39406985,-0.04388562,0.02301096
-2.39396985,-0.04321421,0.02569658
-2.39386985,-0.04309214,0.02795495
-2.39376985,-0.04303110,0.02984710
-2.39366985,-0.04229865,0.03192236
-2.39356985,-0.04217658,0.03381451
-2.39346985,-0.04193243,0.03643910
-2.39336985,-0.04107791,0.03851436
-2.39326985,-0.04132206,0.04119999
-2.39316985,-0.04058962,0.04254280
-2.39306985,-0.04052858,0.04425184
-2.39296985,-0.03949095,0.04651021
-2.39286985,-0.03936888,0.04846339
-2.39276985,-0.03875851,0.05029450
-2.39266985,-0.03802606,0.05151524
-2.39256985,-0.03723258,0.05352946
-2.39246985,-0.03680532,0.05548265
-2.39236985,-0.03698843,0.05700858
-2.39226985,-0.03564562,0.05890072
-2.39216985,-0.03558458,0.06152532
-2.39206985,-0.03448591,0.06231879
-2.39196985,-0.03424177,0.06439406
-2.39186985,-0.03369243,0.06628621
-2.39176985,-0.03302103,0.06762902
-2.39166985,-0.03222755,0.06964324
-2.39156985,-0.03125095,0.07110813
-2.39146985,-0.03125095,0.07208472
-2.39136985,-0.02960295,0.07458724
-2.39126985,-0.02941984,0.07586902
-2.39116985,-0.02929777,0.07647938
-2.39106985,-0.02764977,0.07861568
-2.39096985,-0.02758873,0.07983642
-2.39086985,-0.02630696,0.08203375
-2.39076985,-0.02551347,0.08288828
-2.39066985,-0.02520829,0.08465835
-2.39056985,-0.02356029,0.08600116
-2.39046985,-0.02325510,0.08709983
-2.39036985,-0.02172918,0.08801538
-2.39026985,-0.02093570,0.08990753
-2.39016985,-0.02002014,0.09173864
-2.39006985,-0.01995911,0.09076205
-2.38996985,-0.01922666,0.09247109
-2.38986985,-0.01751762,0.09387493
-2.38976985,-0.01696829,0.09552293
-2.38966985,-0.01568651,0.09729300
-2.38956985,-0.01416059,0.09765923
-2.38946985,-0.01342814,0.10028380
-2.38936985,-0.01300089,0.10101630
-2.38926985,-0.01171911,0.10193180
-2.38916985,-0.01025422,0.10290840
