Time,Channel A,Channel B
(ms),(V),(V)

-2.40019988,0.07727286,0.16547140
-2.40009988,0.07965331,0.16663110
-2.39999988,0.08105716,0.16705830
-2.39989988,0.08197272,0.16632590
-2.39979988,0.08386487,0.16724140
-2.39969988,0.08514664,0.16699730
-2.39959988,0.08709983,0.16785180
-2.39949988,0.08825953,0.16779080
-2.39939988,0.08984649,0.16809590
-2.39929988,0.09106723,0.16809590
-2.39919988,0.09271523,0.16901150
-2.39909988,0.09454634,0.16907250
-2.39899988,0.09619434,0.16937770
-2.39889988,0.09723197,0.16956080
-2.39879988,0.09881894,0.16962190
-2.39869988,0.10046690,0.16925570
-2.39859988,0.10199290,0.16937770
-2.39849988,0.10370190,0.17047640
-2.39839988,0.10486160,0.17041540
-2.39829988,0.10650960,0.17047640
-2.39819988,0.10815760,0.16992710
-2.39809988,0.10998870,0.16937770
-2.39799988,0.11096530,0.16974400
-2.39789988,0.11267430,0.16931670
-2.39779988,0.11426130,0.16968290
-2.39769988,0.11529890,0.16998810
-2.39759988,0.11731310,0.16931670
-2.39749988,0.11981570,0.16876740
-2.39739988,0.12103640,0.16876740
-2.39729988,0.12182990,0.16882840
-2.39719988,0.12231820,0.16827910
-2.39709988,0.12469860,0.16852320
-2.39699988,0.12579730,0.16736350
-2.39689988,0.12781150,0.16736350
-2.39679988,0.12903230,0.16669210
-2.39669988,0.13037510,0.16595970
-2.39659988,0.13208410,0.16614280
-2.39649988,0.13318280,0.16516620
-2.39639988,0.13458660,0.16437270
-2.39629988,0.13617360,0.16394540
-2.39619988,0.13788260,0.16382340
-2.39609988,0.13940860,0.16284680
-2.39599988,0.14148380,0.16174810
-2.39589988,0.14288770,0.16180910
-2.39579988,0.14380320,0.16077150
-2.39569988,0.14484090,0.16083250
-2.39559988,0.14679400,0.15991700
-2.39549988,0.14874720,0.15900140
-2.39539988,0.14972380,0.15814690
-2.39529988,0.15100560,0.15674310
-2.39519988,0.15259250,0.15637680
-2.39509988,0.15405740,0.15558340
-2.39499988,0.15533920,0.15515610
-2.39489988,0.15674310,0.15369120
-2.39479988,0.15808590,0.15314190
-2.39469988,0.15918450,0.15216530
-2.39459988,0.16089360,0.15173800
-2.39449988,0.16193120,0.15002900
-2.39439988,0.16345710,0.14978480
-2.39429988,0.16504410,0.14850310
-2.39419988,0.16602070,0.14728230
-2.39409988,0.16742450,0.14593950
-2.39399988,0.16937770,0.14496290
-2.39389988,0.16998810,0.14410840
-2.39379988,0.17181920,0.14349800
-2.39369988,0.17358930,0.14209420
-2.39359988,0.17377240,0.14142280
-2.39349988,0.17560350,0.13989680
-2.39339988,0.17670220,0.13855400
-2.39329988,0.17780080,0.13800470
-2.39319988,0.17944880,0.13660090
-2.39309988,0.18036440,0.13586840
-2.39299988,0.18170720,0.13464770
-2.39289988,0.18298900,0.13342690
-2.39279988,0.18463700,0.13202310
-2.39269988,0.18530840,0.13074130
-2.39259988,0.18610190,0.12927640
-2.39249988,0.18695640,0.12878810
-2.39239988,0.18829920,0.12628560
-2.39229988,0.18897060,0.12585830
-2.39219988,0.19104590,0.12463760
-2.39209988,0.19061860,0.12280650
-2.39199988,0.19330420,0.12280650
-2.39189988,0.19446390,0.12079230
-2.39179988,0.19525740,0.11902220
-2.39169988,0.19641710,0.11859490
-2.39159988,0.19678330,0.11688590
-2.39149988,0.19861450,0.11572620
-2.39139988,0.19934690,0.11407820
-2.39129988,0.20014040,0.11316260
-2.39119988,0.20087280,0.11108740
-2.39109988,0.20276500,0.11053800
-2.39099988,0.20349740,0.10907320
-2.39089988,0.20453510,0.10748620
-2.39079988,0.20563370,0.10766930
-2.39069988,0.20636620,0.10687580
-2.39059988,0.20685450,0.10370190
-2.39049988,0.20844140,0.10370190
-2.39039988,0.20972320,0.10119940
-2.39029988,0.20966220,0.09918515
-2.39019988,0.21167640,0.09851375
-2.39009988,0.21167640,0.09643849
-2.38999988,0.21228680,0.09472945
-2.38989988,0.21369060,0.09338664
-2.38979988,0.21405680,0.09125035
-2.38969988,0.21472820,0.08990753
-2.38959988,0.21546070,0.08752708
-2.38949988,0.21582690,0.08624531
-2.38939988,0.21643730,0.08484146
-2.38929988,0.21735280,0.08258308
-2.38919988,0.21857360,0.08178961
-2.38909988,0.21924500,0.07928709
-2.38899988,0.21979430,0.07751702
-2.38889988,0.22034360,0.07623523
-2.38879988,0.22083190,0.07440413
-2.38869988,0.22144230,0.07257301
-2.38859988,0.22241890,0.07135227
-2.38849988,0.22278510,0.06964324
-2.38839988,0.22351760,0.06787317
-2.38829988,0.22376170,0.06591998
