Time,Channel A,Channel B
(ms),(V),(mV)

-2.40019080,0.05914487,-68.02881000
-2.40009080,0.05761895,-68.28822000
-2.39999080,0.05761895,-68.17530000
-2.39989080,0.05713065,-68.34315000
-2.39979080,0.05633717,-68.44080000
-2.39969080,0.05584887,-68.21497000
-2.39959080,0.05542161,-68.28822000
-2.39949080,0.05438399,-68.35535000
-2.39939080,0.05395672,-68.18446000
-2.39929080,0.05328532,-68.27601000
-2.39919080,0.05255287,-68.29432000
-2.39909080,0.05218665,-68.29737000
-2.39899080,0.05175939,-68.10205000
-2.39889080,0.05078280,-68.21497000
-2.39879080,0.05005036,-68.29737000
-2.39869080,0.04919584,-68.34315000
-2.39859080,0.04931791,-68.52016000
-2.39849080,0.04828028,-68.40113000
-2.39839080,0.04791406,-68.24854000
-2.39829080,0.04742576,-68.28516000
-2.39819080,0.04632710,-68.31263000
-2.39809080,0.04589984,-68.25465000
-2.39799080,0.04455702,-68.27601000
-2.39789080,0.04474013,-68.29432000
-2.39779080,0.04382458,-68.19056000
-2.39769080,0.04297006,-68.24244000
-2.39759080,0.04235969,-68.34315000
-2.39749080,0.04144414,-68.16309000
-2.39739080,0.04132206,-68.23634000
-2.39729080,0.04071169,-68.26075000
-2.39719080,0.03985717,-68.14478000
-2.39709080,0.03918577,-68.25465000
-2.39699080,0.03869747,-68.12036000
-2.39689080,0.03778192,-68.13868000
-2.39679080,0.03717154,-68.20277000
-2.39669080,0.03674429,-68.14478000
-2.39659080,0.03570665,-68.20887000
-2.39649080,0.03570665,-68.21803000
-2.39639080,0.03503525,-68.17224000
-2.39629080,0.03424177,-68.06849000
-2.39619080,0.03363140,-68.24244000
-2.39609080,0.03302103,-68.11731000
-2.39599080,0.03283792,-68.05627000
-2.39589080,0.03155614,-68.02271000
-2.39579080,0.03070162,-67.83960000
-2.39569080,0.03039644,-67.97998000
-2.39559080,0.02941984,-67.93420000
-2.39549080,0.02911466,-67.92505000
-2.39539080,0.02832118,-68.00745000
-2.39529080,0.02758873,-67.87621000
-2.39519080,0.02758873,-67.90979000
-2.39509080,0.02661214,-68.08069000
-2.39499080,0.02539140,-68.08679000
-2.39489080,0.02478103,-67.92809000
-2.39479080,0.02429273,-67.94946000
-2.39469080,0.02435377,-67.88842000
-2.39459080,0.02343822,-67.72057000
-2.39449080,0.02270577,-67.65649000
-2.39439080,0.02221747,-67.66564000
-2.39429080,0.02148503,-67.71752000
-2.39419080,0.02063051,-67.72362000
-2.39409080,0.02026429,-67.88842000
-2.39399080,0.01922666,-67.90369000
-2.39389080,0.01916562,-67.89758000
-2.39379080,0.01812799,-67.83960000
-2.39369080,0.01800592,-67.65954000
-2.39359080,0.01733451,-67.57408000
-2.39349080,0.01648000,-67.47643000
-2.39339080,0.01611377,-67.29942000
-2.39329080,0.01507614,-67.35740000
-2.39319080,0.01483200,-67.89453000
-2.39309080,0.01367229,-67.35435000
-2.39299080,0.01355022,-67.44591000
-2.39289080,0.01220740,-68.25770000
-2.39279080,0.01232948,-67.65038000
-2.39269080,0.01110874,-67.57103000
-2.39259080,0.01037629,-67.59850000
-2.39249080,0.01001007,-67.47947000
-2.39239080,0.00927763,-67.14987000
-2.39229080,0.00878933,-67.14377000
-2.39219080,0.00781274,-67.22923000
-2.39209080,0.00726341,-66.49678000
-2.39199080,0.00659200,-68.09901000
-2.39189080,0.00567644,-67.39402000
-2.39179080,0.00537126,-67.46117000
-2.39169080,0.00451674,-67.84875000
-2.39159080,0.00408948,-67.31773000
-2.39149080,0.00408948,-67.58934000
-2.39139080,0.00305185,-67.36350000
-2.39129080,0.00250252,-67.62291000
-2.39119080,0.00122074,-67.24143000
-2.39109080,0.00109867,-67.28416000
-2.39099080,0.00061037,-67.25058000
-2.39089080,-0.00061037,-67.37572000
-2.39079080,-0.00097659,-67.46117000
-2.39069080,-0.00183111,-67.29942000
-2.39059080,-0.00219733,-67.52525000
-2.39049080,-0.00390637,-67.47032000
-2.39039080,-0.00347911,-67.43980000
-2.39029080,-0.00421155,-67.47032000
-2.39019080,-0.00451674,-67.50999000
-2.39009080,-0.00531022,-67.55272000
-2.38999080,-0.00585955,-67.34519000
-2.38989080,-0.00726341,-67.48863000
-2.38979080,-0.00769066,-67.48558000
-2.38969080,-0.00830104,-67.36046000
-2.38959080,-0.00866726,-67.59850000
-2.38949080,-0.00927763,-67.22617000
-2.38939080,-0.00958281,-67.22006000
-2.38929080,-0.01068148,-67.61987000
-2.38919080,-0.01147496,-67.56798000
-2.38909080,-0.01129185,-67.51305000
-2.38899080,-0.01263466,-67.67480000
-2.38889080,-0.01306192,-67.59850000
-2.38879080,-0.01373333,-67.53441000
-2.38869080,-0.01434370,-67.63817000
-2.38859080,-0.01477096,-67.55272000
-2.38849080,-0.01556444,-67.60461000
-2.38839080,-0.01648000,-67.64427000
-2.38829080,-0.01702933,-67.72668000
-2.38819080,-0.01727348,-67.57103000
-2.38809080,-0.01892148,-67.69616000
-2.38799080,-0.01892148,-67.73888000
-2.38789080,-0.01934873,-67.70836000
-2.38779080,-0.01977599,-67.70226000
-2.38769080,-0.02081362,-67.87621000
-2.38759080,-0.02166814,-67.85180000
-2.38749080,-0.02191229,-67.75109000
-2.38739080,-0.02276681,-67.83044000
-2.38729080,-0.02386547,-67.79076000
-2.38719080,-0.02417066,-67.66258000
-2.38709080,-0.02526933,-67.73583000
-2.38699080,-0.02606281,-67.72668000
-2.38689080,-0.02600177,-67.59239000
-2.38679080,-0.02710044,-67.69920000
-2.38669080,-0.02752770,-67.60765000
-2.38659080,-0.02795495,-67.66564000
-2.38649080,-0.02850429,-67.87927000
-2.38639080,-0.02941984,-67.82738000
-2.38629080,-0.02996918,-67.93420000
-2.38619080,-0.03088473,-67.98914000
-2.38609080,-0.03118992,-67.96472000
-2.38599080,-0.03167821,-67.83654000
-2.38589080,-0.03259377,-67.81518000
-2.38579080,-0.03344829,-67.76330000
-2.38569080,-0.03460799,-67.70836000
-2.38559080,-0.03473006,-67.73888000
-2.38549080,-0.03540147,-67.68394000
-2.38539080,-0.03607288,-67.74499000
-2.38529080,-0.03668325,-67.81518000
-2.38519080,-0.03747673,-67.86095000
-2.38509080,-0.03778192,-67.91895000
-2.38499080,-0.03924681,-67.90369000
-2.38489080,-0.03942991,-67.83349000
-2.38479080,-0.03973510,-67.81823000
-2.38469080,-0.04040651,-67.77856000
-2.38459080,-0.04119999,-67.71447000
-2.38449080,-0.04181036,-67.58324000
-2.38439080,-0.04266488,-67.63206000
-2.38429080,-0.04266488,-67.64123000
-2.38419080,-0.04370251,-67.70226000
-2.38409080,-0.04474013,-67.71447000
-2.38399080,-0.04467910,-67.72668000
-2.38389080,-0.04535051,-67.77245000
-2.38379080,-0.04687643,-67.72362000
-2.38369080,-0.04693747,-67.63817000
-2.38359080,-0.04785302,-67.60155000
-2.38349080,-0.04821924,-67.49779000
-2.38339080,-0.04889065,-67.49779000
-2.38329080,-0.04980621,-67.50694000
-2.38319080,-0.05011139,-67.48863000
-2.38309080,-0.05084383,-67.51610000
-2.38299080,-0.05133213,-67.45201000
-2.38289080,-0.05175939,-67.55272000
-2.38279080,-0.05255287,-67.45811000
-2.38269080,-0.05310221,-67.43675000
-2.38259080,-0.05450606,-67.43675000
-2.38249080,-0.05413984,-67.40318000
-2.38239080,-0.05511643,-67.43980000
-2.38229080,-0.05664235,-67.90979000
-2.38219080,-0.05639821,-66.63716000
-2.38209080,-0.05658132,-67.32079000
-2.38199080,-0.05761895,-66.83553000
-2.38189080,-0.05816828,-66.80196000
-2.38179080,-0.05902280,-67.26279000
-2.38169080,-0.05969420,-67.20786000
