Time,Channel A,Channel B
(ms),(V),(V)

-2.40019616,0.00140385,-0.14770960
-2.40009616,-0.00018311,-0.14612260
-2.39999616,-0.00097659,-0.14606160
-2.39989616,-0.00225837,-0.14520710
-2.39979616,-0.00372326,-0.14416940
-2.39969616,-0.00494400,-0.14416940
-2.39959616,-0.00665304,-0.14282660
-2.39949616,-0.00775170,-0.14294870
-2.39939616,-0.00842311,-0.14227730
-2.39929616,-0.01025422,-0.14142280
-2.39919616,-0.01098666,-0.14050720
-2.39909616,-0.01165807,-0.13971370
-2.39899616,-0.01306192,-0.13879820
-2.39889616,-0.01452681,-0.13806570
-2.39879616,-0.01519822,-0.13696710
-2.39869616,-0.01617481,-0.13635670
-2.39859616,-0.01776177,-0.13544110
-2.39849616,-0.01818903,-0.13446450
-2.39839616,-0.02020325,-0.13342690
-2.39829616,-0.02087466,-0.13312170
-2.39819616,-0.02172918,-0.13196200
-2.39809616,-0.02282785,-0.13043610
-2.39799616,-0.02404859,-0.12921540
-2.39789616,-0.02520829,-0.12829980
-2.39779616,-0.02612384,-0.12732320
-2.39769616,-0.02728355,-0.12646870
-2.39759616,-0.02832118,-0.12579730
-2.39749616,-0.02850429,-0.12494280
-2.39739616,-0.02923673,-0.12286750
-2.39729616,-0.03118992,-0.12109740
-2.39719616,-0.03234962,-0.12018190
-2.39709616,-0.03308206,-0.11908320
-2.39699616,-0.03363140,-0.11822870
-2.39689616,-0.03442488,-0.11676380
-2.39679616,-0.03521836,-0.11542100
-2.39669616,-0.03643910,-0.11371200
-2.39659616,-0.03753777,-0.11291850
-2.39649616,-0.03784295,-0.11139260
-2.39639616,-0.03875851,-0.11017180
-2.39629616,-0.03985717,-0.10882900
-2.39619616,-0.04083376,-0.10681480
-2.39609616,-0.04138310,-0.10577720
-2.39599616,-0.04260384,-0.10492260
-2.39589616,-0.04297006,-0.10278630
-2.39579616,-0.04339732,-0.10144350
-2.39569616,-0.04455702,-0.09979553
-2.39559616,-0.04498428,-0.09839167
-2.39549616,-0.04528947,-0.09649953
-2.39539616,-0.04675436,-0.09546190
-2.39529616,-0.04754784,-0.09405804
-2.39519616,-0.04846339,-0.09210486
-2.39509616,-0.04828028,-0.09063997
-2.39499616,-0.04950102,-0.08874783
-2.39489616,-0.05011139,-0.08716086
-2.39479616,-0.05090487,-0.08514664
-2.39469616,-0.05139317,-0.08392590
-2.39459616,-0.05163732,-0.08215582
-2.39449616,-0.05291910,-0.08087405
-2.39439616,-0.05267495,-0.07898191
-2.39429616,-0.05383465,-0.07684561
-2.39419616,-0.05426191,-0.07519761
-2.39409616,-0.05481124,-0.07342754
-2.39399616,-0.05566576,-0.07153539
-2.39389616,-0.05603198,-0.06958220
-2.39379616,-0.05645924,-0.06720176
-2.39369616,-0.05694754,-0.06610309
-2.39359616,-0.05774102,-0.06427198
-2.39349616,-0.05798517,-0.06231879
-2.39339616,-0.05859554,-0.05951110
-2.39329616,-0.05920591,-0.05853450
-2.39319616,-0.05902280,-0.05633717
-2.39309616,-0.05975524,-0.05548265
-2.39299616,-0.05999939,-0.05310221
-2.39289616,-0.06006043,-0.05102695
-2.39279616,-0.06091494,-0.05011139
-2.39269616,-0.06097598,-0.04809717
-2.39259616,-0.06213569,-0.04693747
-2.39249616,-0.06244087,-0.04510636
-2.39239616,-0.06256294,-0.04370251
-2.39229616,-0.06244087,-0.04132206
-2.39219616,-0.06323435,-0.03845332
-2.39209616,-0.06244087,-0.03692739
-2.39199616,-0.06360057,-0.03527940
-2.39189616,-0.06335643,-0.03338725
-2.39179616,-0.06378368,-0.03131199
-2.39169616,-0.06408887,-0.02948088
-2.39159616,-0.06402783,-0.02758873
-2.39149616,-0.06421094,-0.02581866
-2.39139616,-0.06463820,-0.02465896
-2.39129616,-0.06500442,-0.02233955
-2.39119616,-0.06530961,-0.02111881
-2.39109616,-0.06579791,-0.02044740
-2.39099616,-0.06476028,-0.01696829
-2.39089616,-0.06530961,-0.01593066
-2.39079616,-0.06579791,-0.01367229
-2.39069616,-0.06524857,-0.01141392
-2.39059616,-0.06591998,-0.01019318
-2.39049616,-0.06518754,-0.00830104
-2.39039616,-0.06530961,-0.00677511
-2.39029616,-0.06482132,-0.00579852
-2.39019616,-0.06524857,-0.00341807
-2.39009616,-0.06500442,-0.00213630
-2.38999616,-0.06500442,-0.00018311
-2.38989616,-0.06537065,0.00152593
-2.38979616,-0.06512650,0.00311289
-2.38969616,-0.06512650,0.00488296
-2.38959616,-0.06439406,0.00628681
-2.38949616,-0.06445509,0.00842311
-2.38939616,-0.06408887,0.00946074
