Time,Channel A,Channel B
(ms),(V),(mV)

-2.40014330,0.55354470,-79.83642000
-2.40004330,0.55238500,-80.18738000
-2.39994330,0.55201880,-80.62990000
-2.39984330,0.55104220,-80.73672000
-2.39974330,0.55067600,-81.16397000
-2.39964330,0.54976040,-81.43864000
-2.39954330,0.54866180,-81.54546000
-2.39944330,0.54805140,-81.97271000
-2.39934330,0.54707480,-82.35419000
-2.39924330,0.54670860,-82.58308000
-2.39914330,0.54548780,-82.93404000
-2.39904330,0.54432820,-83.28500000
-2.39894330,0.54383980,-83.34604000
-2.39884330,0.54329050,-83.63597000
-2.39874330,0.54200880,-84.29211000
-2.39864330,0.54121520,-84.61256000
-2.39854330,0.54023870,-86.58101000
-2.39844330,0.54023870,-84.17004000
-2.39834330,0.53871270,-86.82516000
-2.39824330,0.53755300,-86.13849000
-2.39814330,0.53773610,-85.74174000
-2.39804330,0.53675960,-86.62679000
-2.39794330,0.53559980,-86.45893000
-2.39784330,0.53492840,-86.93197000
-2.39774330,0.53437910,-87.20663000
-2.39764330,0.53334150,-87.55760000
-2.39754330,0.53212070,-87.87804000
-2.39744331,0.53120520,-88.22900000
-2.39734331,0.53083900,-88.62575000
-2.39724331,0.53016750,-88.96145000
-2.39714331,0.52912990,-89.09879000
-2.39704331,0.52858060,-89.64812000
-2.39694331,0.52681050,-90.92989000
-2.39684331,0.52754290,-88.45789000
-2.39674331,0.52504040,-90.45686000
-2.39664331,0.52461320,-90.02960000
-2.39654331,0.52381970,-89.92278000
-2.39644331,0.52235480,-91.18931000
-2.39634331,0.52162240,-91.31138000
-2.39624331,0.52168340,-91.23508000
-2.39614331,0.52021850,-92.48634000
-2.39604331,0.51893680,-92.47108000
-2.39594331,0.51826530,-92.86781000
-2.39584331,0.51771600,-93.29507000
-2.39574331,0.51680050,-93.44767000
-2.39564331,0.51527450,-93.66130000
-2.39554331,0.51490830,-93.84441000
-2.39544331,0.51380960,-94.04278000
-2.39534331,0.51307720,-94.16486000
-2.39524331,0.51216160,-94.77522000
-2.39514331,0.51149020,-94.97359000
-2.39504331,0.51014740,-95.29404000
-2.39494331,0.50904880,-95.78233000
-2.39484331,0.50849940,-95.93493000
-2.39474331,0.50782800,-96.19434000
-2.39464331,0.50636310,-96.54530000
-2.39454331,0.50611900,-96.83523000
-2.39444331,0.50502030,-97.10989000
-2.39434331,0.50379960,-97.26248000
-2.39424331,0.50337230,-97.67448000
-2.39414331,0.50196840,-97.82708000
-2.39404331,0.50154120,-98.20856000
-2.39394331,0.50038150,-98.42219000
-2.39384331,0.49916070,-98.87997000
-2.39374331,0.49824520,-99.24619000
-2.39364331,0.49696340,-99.49034000
-2.39354331,0.49702440,-99.56664000
-2.39344331,0.49525440,-99.85656000
-2.39334331,0.49427780,-100.25330000
-2.39324331,0.49342330,-100.52800000
-2.39314331,0.49165320,-100.81790000
-2.39304331,0.49128700,-100.90940000
-2.39294331,0.49085970,-101.12310000
-2.39284331,0.48945580,-101.94710000
-2.39274331,0.48890650,-101.47400000
-2.39264331,0.48841820,-102.32860000
-2.39254331,0.48615990,-102.75580000
-2.39244331,0.48609880,-102.08440000
-2.39234331,0.48414560,-103.27460000
-2.39224331,0.48371840,-103.27460000
-2.39214331,0.48298590,-102.90840000
-2.39204331,0.48200940,-104.11390000
-2.39194331,0.48048340,-104.19020000
-2.39184331,0.47962890,-104.00710000
-2.39174331,0.47853020,-104.92260000
-2.39164331,0.47755360,-105.12100000
-2.39154331,0.47718740,-104.93790000
-2.39144331,0.47572250,-105.42620000
-2.39134331,0.47462390,-105.68560000
-2.39124331,0.47358620,-105.45670000
-2.39114331,0.47267070,-106.34170000
-2.39104331,0.47132790,-106.55540000
-2.39094331,0.47096160,-106.35700000
-2.39084331,0.47010710,-107.13520000
-2.39074331,0.46858120,-107.39460000
-2.39064331,0.46784870,-107.45570000
-2.39054331,0.46662800,-107.95920000
-2.39044331,0.46583450,-107.83720000
-2.39034331,0.46485790,-108.35600000
-2.39024331,0.46418650,-108.84430000
-2.39014331,0.46314890,-108.92060000
-2.39004331,0.46180610,-109.22570000
-2.38994331,0.46119570,-109.65300000
-2.38984331,0.45991390,-109.53090000
-2.38974331,0.45814390,-109.94290000
-2.38964331,0.45789970,-110.08030000
-2.38954331,0.45582450,-110.29390000
-2.38944331,0.45588550,-110.69060000
-2.38934331,0.45423750,-110.82800000
-2.38924331,0.45344400,-111.17890000
-2.38914331,0.45161290,-111.60620000
-2.38904331,0.45088050,-111.77400000
-2.38894331,0.45063630,-112.10970000
-2.38884331,0.44965970,-112.38440000
-2.38874331,0.44850000,-112.58280000
-2.38864331,0.44770650,-112.85740000
-2.38854331,0.44666890,-113.07110000
-2.38844331,0.44526510,-113.25420000
-2.38834331,0.44422740,-113.68140000
-2.38824331,0.44294570,-113.71200000
-2.38814331,0.44172490,-113.92560000
-2.38804331,0.44093140,-114.21550000
-2.38794331,0.44013800,-114.49020000
-2.38784331,0.43885620,-114.73430000
-2.38774331,0.43800160,-115.05480000
-2.38764331,0.43617050,-115.36000000
-2.38754331,0.43494980,-115.72620000
-2.38744331,0.43501080,-115.84830000
-2.38734331,0.43287450,-115.95510000
-2.38724331,0.43183690,-116.48910000
-2.38714331,0.43122660,-116.44340000
-2.38704331,0.43092130,-116.58070000
-2.38694331,0.42945650,-117.16060000
-2.38684331,0.42817470,-117.16060000
-2.38674331,0.42756430,-117.29790000
-2.38664331,0.42603840,-117.86250000
-2.38654331,0.42469560,-117.86250000
-2.38644331,0.42280340,-118.03030000
-2.38634331,0.42243720,-118.61020000
-2.38624331,0.42091130,-118.79330000
-2.38614331,0.41962950,-118.70170000
-2.38604331,0.41846980,-119.38840000
-2.38594331,0.41749320,-119.20530000
-2.38584331,0.41590630,-119.89200000
-2.38574331,0.41584520,-119.78510000
-2.38564331,0.41407510,-120.34970000
-2.38554331,0.41297650,-120.38020000
-2.38544331,0.41157260,-120.39550000
-2.38534331,0.41059600,-120.97540000
-2.38524331,0.40907010,-120.83800000
-2.38514331,0.40797140,-121.18900000
-2.38504331,0.40693380,-121.57050000
-2.38494331,0.40589620,-121.75360000
-2.38484331,0.40418710,-121.92140000
-2.38474331,0.40314950,-122.25710000
-2.38464331,0.40186770,-122.60810000
-2.38454331,0.40083010,-122.45550000
-2.38444331,0.39979250,-122.83700000
-2.38434331,0.39869380,-123.05060000
-2.38424331,0.39741200,-123.09640000
-2.38414331,0.39680170,-123.60000000
-2.38404331,0.39484850,-123.69150000
-2.38394331,0.39423810,-123.93570000
-2.38384331,0.39313950,-124.13400000
-2.38374331,0.39252910,-124.33240000
-2.38364331,0.39069800,-124.50030000
-2.38354331,0.38990450,-124.86650000
-2.38344331,0.38831750,-124.83600000
-2.38334331,0.38734090,-125.14110000
-2.38324331,0.38624230,-125.33950000
-2.38314331,0.38435010,-125.53790000
-2.38304331,0.38404490,-125.56840000
-2.38294331,0.38239690,-125.96510000
-2.38284331,0.38117620,-126.05670000
-2.38274331,0.37958920,-126.17880000
-2.38264331,0.37879570,-126.62130000
-2.38254331,0.37726980,-126.85020000
-2.38244331,0.37629320,-126.89600000
-2.38234331,0.37482830,-127.35370000
-2.38224331,0.37403490,-127.35370000
-2.38214331,0.37299720,-127.43000000
-2.38204331,0.37208170,-127.65890000
-2.38194331,0.37067780,-127.64370000
-2.38184331,0.36878570,-127.76570000
-2.38174331,0.36787010,-128.13190000
-2.38164331,0.36707660,-128.16250000
-2.38154331,0.36555070,-128.42190000
-2.38144331,0.36494030,-128.75760000
-2.38134331,0.36280410,-128.91020000
-2.38124331,0.36158330,-129.07800000
-2.38114331,0.36030150,-129.33740000
